Perplexity,MeanKL,Time,Entropy,ItrTime,AverageReturn,AveragePolicyStd,ExplainedVariance,LossBefore,NumTrajs,LossAfter,TotalExecTime,MaxReturn,StdReturn,MaxKL,MinReturn
17.1872,0.315052,6.449168920516968,2.84416,6.449174165725708,1235.0,1.0032,0.193261043095,0.0117678,20,-0.0349813,6.392546653747559,4000.0,1292.39119465,0.768333,0.0
17.3906,0.0187141,13.333481788635254,2.85593,6.8806140422821045,5540.0,1.00918,0.400267693462,-0.0332928,20,-0.0411512,6.813565015792847,15600.0,5055.33381687,0.0570744,0.0
17.1035,0.00657765,20.191323280334473,2.83928,6.847286939620972,9195.0,1.00077,0.467846981461,-0.0146095,20,-0.0188967,6.788441181182861,18200.0,6202.9408348,0.025357,0.0
16.979,0.00764571,27.29974603652954,2.83198,7.0962817668914795,9870.0,0.997113,0.493290678346,-0.0147375,20,-0.020015,6.965630292892456,16000.0,4610.10845859,0.0285458,1600.0
16.8544,0.0105936,38.85854148864746,2.82461,11.553658246994019,11050.0,0.993468,0.53527575174,0.016308,20,0.00958248,11.503368616104126,16800.0,3699.25668209,0.0521301,2900.0
16.9924,0.0145029,48.06436347961426,2.83276,9.192102670669556,12195.0,0.997545,0.552365831026,-0.0287611,20,-0.036452,9.135643243789673,18700.0,6022.3313592,0.0376103,0.0
16.7497,0.0171998,54.43475341796875,2.81838,6.365444183349609,13505.0,0.990331,0.65496526162,-0.00335349,20,-0.0129006,6.310009002685547,18600.0,4084.9081997,0.057314,3300.0
