ItrTime,LossAfter,MaxReturn,MeanKL,LossBefore,MinReturn,Time,AveragePolicyStd,NumTrajs,Entropy,AverageReturn,TotalExecTime,ExplainedVariance,StdReturn,MaxKL,Perplexity
19.915648937225342,-0.0957077,37700.0,0.634354,-0.00536071,0.0,19.915642023086548,0.92455,20,2.67957,17450.0,19.721948623657227,0.862175313084,16047.2271748,7.42424,14.5788
20.197891235351562,-0.168428,38300.0,1.82359,-0.00552675,23400.0,40.11771249771118,0.92187,20,2.6742,30800.0,20.085429906845093,0.729960954768,3678.99442783,6.51533,14.5008
19.68661093711853,-0.109538,40500.0,0.819854,-0.0223845,30900.0,59.80777025222778,0.920436,20,2.67144,36265.0,19.53288745880127,0.884455336681,2508.64006984,7.58579,14.4608
19.214133739471436,-0.0361813,42700.0,0.243865,-0.0081495,37300.0,79.03534507751465,0.91524,20,2.66025,40360.0,19.042729139328003,0.964921427355,1466.08321728,1.99049,14.2998
19.490049600601196,-0.0102556,43000.0,0.0565883,-0.00323324,38500.0,98.53314781188965,0.913364,20,2.65617,41545.0,19.423112630844116,0.972856041013,1043.77919121,0.746917,14.2417
19.061076641082764,-0.0125368,43000.0,0.0426624,-0.00445818,40900.0,117.60649490356445,0.912737,20,2.65456,42075.0,18.986329317092896,0.979184312133,530.91901454,0.393817,14.2187
19.476734399795532,-0.0205883,42900.0,0.168354,-0.00934711,39400.0,137.0899727344513,0.911828,20,2.65233,41120.0,19.42152166366577,0.971149420488,922.279784014,2.6465,14.187
