MaxKL,Entropy,MaxReturn,Time,AverageReturn,MeanKL,Perplexity,NumTrajs,TotalExecTime,ItrTime,ExplainedVariance,StdReturn,LossAfter,LossBefore,AveragePolicyStd,MinReturn
0.0,2.46033,0.0,8.08058500289917,0.0,0.0,11.7087,20,8.021668434143066,8.08058786392212,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,15.968991994857788,0.0,0.0,11.7087,20,7.85050106048584,7.8853960037231445,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,23.763535737991333,0.0,0.0,11.7087,20,7.760895252227783,7.791658163070679,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,31.29115343093872,0.0,0.0,11.7087,20,7.4751975536346436,7.5231688022613525,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,39.19542145729065,0.0,0.0,11.7087,20,7.843884468078613,7.899620771408081,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,47.0403790473938,0.0,0.0,11.7087,20,7.8088109493255615,7.839168310165405,1,0.0,-0.0,-0.0,0.828509,0.0
0.0,2.46033,0.0,54.941601037979126,0.0,0.0,11.7087,20,7.86155891418457,7.896990776062012,1,0.0,-0.0,-0.0,0.828509,0.0
