MinReturn,StdReturn,NumTrajs,ItrTime,TotalExecTime,MaxKL,Perplexity,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,LossAfter,LossBefore,Time,MaxReturn,MeanKL
0.0,0.0,20,16.378686904907227,16.202932119369507,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,16.378684520721436,0.0,0.0
0.0,0.0,20,16.505317211151123,16.343345880508423,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,32.887208223342896,0.0,0.0
0.0,0.0,20,16.485334396362305,16.39663815498352,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,49.37724590301514,0.0,0.0
0.0,0.0,20,16.325448751449585,16.259171724319458,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,65.71396017074585,0.0,0.0
0.0,0.0,20,16.234412908554077,16.143858432769775,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,81.96618580818176,0.0,0.0
0.0,0.0,20,16.418728351593018,16.31876039505005,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,98.39857935905457,0.0,0.0
0.0,0.0,20,16.71542191505432,16.5790057182312,0.0,14.5788,0.92455,1,0.0,2.67957,-0.0,-0.0,115.12584400177002,0.0,0.0
