MaxKL,MinReturn,AveragePolicyStd,LossAfter,Perplexity,MaxReturn,MeanKL,TotalExecTime,ExplainedVariance,Time,LossBefore,StdReturn,AverageReturn,NumTrajs,Entropy,ItrTime
9.17926,3000.0,0.805297,-0.149994,11.0609,7500.0,1.19981,5.0996129512786865,0.800314072392,5.161284446716309,-0.0129085,1173.49904133,5270.0,40,2.40341,5.161285400390625
4.31621,900.0,0.799851,-0.127582,10.919,4600.0,0.410346,4.727883338928223,0.548870375852,9.943904399871826,-0.0213849,869.105143236,2937.5,40,2.3905,4.778554439544678
3.004,5600.0,0.795694,-0.0807195,10.8029,7800.0,0.0452484,4.618318557739258,0.943546090655,14.636065244674683,-0.0519162,574.456264654,6850.0,40,2.37981,4.687039375305176
3.19083,5600.0,0.78538,-0.0712822,10.526,8200.0,0.100871,4.770700931549072,0.954668446473,19.442606687545776,-0.0386958,607.448557493,7372.5,40,2.35385,4.8024609088897705
6.31234,5700.0,0.777626,-0.123295,10.3243,8300.0,0.405088,4.730114936828613,0.944855343277,24.211669445037842,-0.0379745,618.849739436,7055.0,40,2.3345,4.764178276062012
2.28197,4100.0,0.770195,-0.170257,10.1302,7300.0,0.556883,4.666010618209839,0.847692845822,28.93164038658142,-0.0490096,779.098036193,5647.5,40,2.31552,4.712442636489868
3.01057,5500.0,0.760774,-0.107995,9.88494,7900.0,0.498865,4.672481536865234,0.920644450962,33.644686460494995,-0.0146942,651.877097312,6557.5,40,2.29101,4.709308624267578
