Time,ExplainedVariance,MaxKL,MaxReturn,AverageReturn,Entropy,Perplexity,TotalExecTime,AveragePolicyStd,StdReturn,NumTrajs,ItrTime,LossAfter,MeanKL,MinReturn,LossBefore
17.11575412750244,1,0.0,0.0,0.0,2.849,17.2706,16.82081127166748,1.00568,0.0,20,17.115761041641235,-0.0,0.0,0.0,-0.0
32.90125012397766,1,0.0,0.0,0.0,2.849,17.2706,15.545857429504395,1.00568,0.0,20,15.765494346618652,-0.0,0.0,0.0,-0.0
49.775174617767334,0.153271317594,18.4558,500.0,45.0,2.849,17.2706,16.674862146377563,1.00568,135.922772191,20,16.85609722137451,0.0144915,0.175402,0.0,0.00702728
66.28582167625427,1,0.0,0.0,0.0,2.85252,17.3313,16.314589262008667,1.00747,0.0,20,16.50244688987732,-0.0,0.0,0.0,-0.0
81.91887617111206,1,0.0,0.0,0.0,2.85252,17.3313,15.2854585647583,1.00747,0.0,20,15.604573011398315,-0.0,0.0,0.0,-0.0
96.00540399551392,1,0.0,0.0,0.0,2.85252,17.3313,13.975046873092651,1.00747,0.0,20,14.07363247871399,-0.0,0.0,0.0,-0.0
112.33922410011292,0.0753919364333,0.00336352,300.0,15.0,2.85252,17.3313,16.154552221298218,1.00747,65.3834841531,20,16.278643369674683,0.00786689,0.000667591,0.0,0.00949316
