ExplainedVariance,Perplexity,Entropy,ItrTime,LossBefore,MaxReturn,MaxKL,MinReturn,AverageReturn,NumTrajs,TotalExecTime,Time,AveragePolicyStd,StdReturn,LossAfter,MeanKL
1,11.0609,2.40341,4.766009092330933,-0.0,0.0,0.0,0.0,0.0,40,4.699044227600098,4.766005039215088,0.805297,0.0,-0.0,0.0
0.0390571907063,11.0609,2.40341,4.63812255859375,0.0342228,200.0,0.583755,0.0,10.0,40,4.582824230194092,9.417630672454834,0.805297,37.4165738677,0.0119077,0.0698445
0.134253291463,11.2517,2.42052,4.714782953262329,0.0314005,600.0,0.94196,0.0,55.0,40,4.674861431121826,14.139310836791992,0.811994,132.193040664,-0.0105686,0.125824
0.262553776057,11.4298,2.43622,4.873525381088257,0.00485061,1400.0,0.546179,0.0,287.5,40,4.807162523269653,19.01774001121521,0.818484,398.865578861,-0.0126083,0.0250571
0.256919997659,11.4575,2.43865,5.157442808151245,0.00101416,2800.0,0.959349,0.0,527.5,40,5.061621427536011,24.185571432113647,0.819425,643.034796881,-0.0252151,0.0550312
0.28862568319,11.4634,2.43916,4.702669858932495,-0.00313493,3400.0,21.1864,0.0,1025.0,40,4.656491994857788,28.892178773880005,0.819735,734.761866185,-0.0229193,0.0204667
0.342875419384,11.4454,2.43759,4.557462692260742,0.0172395,2200.0,2.90088,0.0,955.0,40,4.530827283859253,33.456186056137085,0.819298,548.155999694,-0.031615,0.102017
