LossAfter,MaxKL,Entropy,MeanKL,AverageReturn,TotalExecTime,Time,MinReturn,MaxReturn,Perplexity,LossBefore,ItrTime,AveragePolicyStd,NumTrajs,StdReturn,ExplainedVariance
-0.0,0.0,2.45436,0.0,0.0,9.743557453155518,9.805357217788696,0.0,0.0,11.639,-0.0,9.805361270904541,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,9.054900407791138,18.90342617034912,0.0,0.0,11.639,-0.0,9.095196962356567,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,9.567238569259644,28.500896215438843,0.0,0.0,11.639,-0.0,9.594465017318726,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,9.651408910751343,38.20675325393677,0.0,0.0,11.639,-0.0,9.7033531665802,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,7.732783079147339,45.968209743499756,0.0,0.0,11.639,-0.0,7.7552809715271,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,8.321406126022339,54.32172441482544,0.0,0.0,11.639,-0.0,8.351236343383789,0.827472,20,0.0,1
-0.0,0.0,2.45436,0.0,0.0,9.648392915725708,64.02612209320068,0.0,0.0,11.639,-0.0,9.700382709503174,0.827472,20,0.0,1
