ItrTime,AverageReturn,MinReturn,Entropy,NumTrajs,MeanKL,LossBefore,MaxReturn,AveragePolicyStd,Time,StdReturn,Perplexity,LossAfter,ExplainedVariance,MaxKL,TotalExecTime
17.78864049911499,760.0,0.0,3.08155,20,0.108036,-0.00378122,3800.0,1.12957,17.788634538650513,1036.53268159,21.7921,-0.0114301,0.446669986831,8.52703,17.621487617492676
17.996612071990967,1635.0,0.0,3.07777,20,0.0118555,-0.00194435,4400.0,1.12744,35.78985905647278,1363.5523459,21.7099,-0.00494082,0.435790570746,4.56764,17.89512586593628
18.387253284454346,1020.0,0.0,3.07679,20,0.00498435,0.0149125,2800.0,1.12689,54.18610239028931,993.277403347,21.6888,0.0118649,0.473392564584,0.252084,18.29213547706604
23.276261806488037,1930.0,0.0,3.08425,20,0.00382276,0.000613324,7400.0,1.13112,77.4697585105896,2044.52928568,21.8511,-0.00264279,0.431681272149,0.618771,23.169654846191406
20.154860258102417,1365.0,0.0,3.08456,20,0.000979725,-0.000320673,6000.0,1.13128,97.64346075057983,1337.26399787,21.8578,-0.00238953,0.562829417145,0.0388127,20.043135166168213
21.041224479675293,2145.0,0.0,3.0844,20,0.00569657,0.00218197,5000.0,1.13118,118.69265627861023,1359.21852548,21.8543,-0.00136112,0.460441505336,0.367424,20.90722107887268
19.807945013046265,1710.0,0.0,3.08549,20,0.00304181,-0.0321297,4300.0,1.1318,138.50473856925964,1225.52029767,21.8781,-0.0354442,0.508660429557,0.138409,19.730666637420654
