AveragePolicyStd,Time,TotalExecTime,Entropy,MaxKL,StdReturn,Perplexity,ItrTime,AverageReturn,MeanKL,ExplainedVariance,MinReturn,NumTrajs,LossAfter,MaxReturn,LossBefore
0.980344,5.49009370803833,5.4375739097595215,2.79034,0.0,0.0,16.2865,5.490102529525757,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,11.486785411834717,5.9349095821380615,2.79034,0.0,0.0,16.2865,5.987429141998291,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,15.680910587310791,4.155917644500732,2.79034,0.0,0.0,16.2865,4.188427448272705,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,22.884568452835083,7.166397333145142,2.79034,0.0,0.0,16.2865,7.198868751525879,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,28.700215339660645,5.764292001724243,2.79034,0.0,0.0,16.2865,5.811470031738281,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,34.80765724182129,6.051851034164429,2.79034,0.0,0.0,16.2865,6.10046124458313,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
0.980344,41.20377993583679,6.3505237102508545,2.79034,0.0,0.0,16.2865,6.390399932861328,0.0,0.0,1,0.0,40,-0.0,0.0,-0.0
