LossBefore,ItrTime,MinReturn,AveragePolicyStd,StdReturn,TotalExecTime,LossAfter,MeanKL,AverageReturn,Entropy,ExplainedVariance,NumTrajs,MaxKL,Perplexity,MaxReturn,Time
-0.000915896,5.38824725151062,0.0,0.947542,193.067345763,5.330332279205322,-0.0170106,0.138822,265.0,2.72206,0.609481260826,20,2.69355,15.2117,600.0,5.388240098953247
-0.00302024,6.195564270019531,200.0,0.947468,35.7071421427,6.121268033981323,-0.0105632,0.00605897,285.0,2.72115,0.939918628217,20,0.107861,15.1977,300.0,11.58948040008545
0.00625559,5.895523548126221,200.0,0.946322,49.7493718553,5.839391708374023,0.00252806,0.00613355,255.0,2.71964,0.915559230752,20,0.0526473,15.1748,300.0,17.493160486221313
0.0129813,5.8327062129974365,200.0,0.947958,43.3012701892,5.775232553482056,0.0112129,0.0699102,275.0,2.72276,0.931503975365,20,1.74652,15.2223,300.0,23.333489179611206
0.0129033,5.741462230682373,300.0,0.950824,84.2614977318,5.69413423538208,0.00890502,0.00565738,430.0,2.72925,0.912423712147,20,0.0589986,15.3215,600.0,29.0940899848938
-0.00495958,5.682827949523926,300.0,0.954087,65.3834841531,5.646299362182617,-0.0174177,0.0309152,465.0,2.73571,0.933424336944,20,0.487986,15.4206,600.0,34.78890252113342
-0.0287757,6.088850736618042,300.0,0.953102,73.9932429347,6.043899059295654,-0.0356759,0.0309746,405.0,2.73323,0.921090388027,20,0.568749,15.3824,500.0,40.88602137565613
