MeanKL,TotalExecTime,LossAfter,LossBefore,MaxReturn,StdReturn,Time,NumTrajs,ItrTime,MaxKL,ExplainedVariance,AveragePolicyStd,Perplexity,MinReturn,AverageReturn,Entropy
0.178474,5.970391273498535,-0.0245992,0.00488402,1000.0,231.516738056,6.0323708057403564,20,6.032376766204834,0.662517,0.0228513100067,0.947542,15.2117,0.0,80.0,2.72206
0.219023,5.621730804443359,-0.0787097,-0.00427995,18000.0,3040.7400415,11.71036958694458,20,5.673980951309204,1.05643,0.557674918492,0.950272,15.2861,8300.0,11770.0,2.72695
0.0499907,5.622369766235352,-0.0451757,-0.0275045,22400.0,573.82488618,17.432442903518677,20,5.717828273773193,1.01417,0.990011398235,0.949396,15.2534,20100.0,21685.0,2.72481
0.028819,5.619161128997803,-0.036438,-0.0237513,22600.0,409.237095093,23.10275912284851,20,5.666083812713623,0.669281,0.990211692737,0.942853,15.0451,21200.0,22095.0,2.71105
0.0227118,4.989912748336792,-0.00874561,0.00414193,23000.0,595.713857485,28.16094446182251,20,5.0541672706604,0.582148,0.989661054258,0.937601,14.8675,20300.0,22125.0,2.69918
0.0130167,4.8812642097473145,-0.0306123,-0.0182448,22800.0,463.141447076,33.123969078063965,20,4.952955484390259,0.19294,0.990429255803,0.938785,14.8983,21300.0,22050.0,2.70125
0.00295415,5.467843532562256,-0.0292356,-0.0266845,23000.0,515.630681787,38.64982271194458,20,5.5166051387786865,0.00642938,0.988821079634,0.934278,14.763,21300.0,22125.0,2.69213
