TotalExecTime,NumTrajs,StdReturn,MaxReturn,AverageReturn,LossBefore,MaxKL,MeanKL,Entropy,ExplainedVariance,MinReturn,AveragePolicyStd,LossAfter,ItrTime,Perplexity,Time
10.541158199310303,20,3607.39171702,17100.0,10235.0,-0.00678157,0.274384,0.1253,2.68973,0.422873262552,3300.0,0.929406,-0.0350228,10.61531925201416,14.7277,10.615313291549683
6.512720346450806,20,3908.12934791,16300.0,6595.0,-0.012627,0.11119,0.070035,2.68295,0.297699916111,0.0,0.926169,-0.0471064,6.598824739456177,14.6282,17.220052242279053
6.428996801376343,20,3695.07780703,19900.0,14320.0,-0.0264885,0.031876,0.0163522,2.67664,0.598618888382,4100.0,0.923102,-0.034732,6.481273174285889,14.5361,23.705027103424072
6.530594825744629,20,3165.10268396,19800.0,14825.0,-0.0357201,0.00629704,0.00255181,2.66339,0.714699301053,7800.0,0.917004,-0.0387438,6.576316595077515,14.3449,30.29072642326355
6.2811267375946045,20,1829.00929467,18300.0,14935.0,0.00327226,0.0388463,0.0168285,2.64553,0.81704042945,11600.0,0.908712,-0.0044801,6.350740194320679,14.0909,36.650835037231445
7.5451600551605225,20,2568.94433571,19300.0,14795.0,-0.0319934,0.0121524,0.00750422,2.64717,0.727306653464,9200.0,0.909423,-0.0364587,7.6139817237854,14.114,44.27017283439636
7.766227722167969,20,4683.83123095,18600.0,13285.0,-0.0146267,0.0730631,0.0389472,2.63117,0.609805768462,1400.0,0.902137,-0.0294714,7.827668905258179,13.89,52.11076235771179
