MinReturn,MeanKL,TotalExecTime,Entropy,Time,AverageReturn,MaxReturn,NumTrajs,StdReturn,LossAfter,ItrTime,LossBefore,ExplainedVariance,Perplexity,AveragePolicyStd,MaxKL
0.0,0.487867,6.145834445953369,1.73658,6.252212762832642,332.5,900.0,40,238.104493868,-0.0198374,6.252218008041382,0.0577828,0.27580919108,5.67789,0.58088,0.772957
1400.0,0.235112,7.489269733428955,1.79436,13.818445920944214,4340.0,7200.0,40,1143.19727082,-0.0688008,7.560135364532471,-0.00336937,0.727103121352,6.01563,0.599498,0.740104
5400.0,0.0263235,5.829127550125122,1.79268,19.705562353134155,7142.5,7900.0,40,474.809172194,-0.081891,5.881425380706787,-0.0649662,0.970119974668,6.00551,0.599482,0.140367
6000.0,0.203111,6.740718126296997,1.76019,26.529412031173706,7335.0,8200.0,40,478.826690985,-0.100197,6.817201375961304,-0.0602498,0.974770886527,5.81357,0.58918,0.406063
6800.0,0.160533,5.737522125244141,1.73007,32.32006120681763,7627.5,8400.0,40,329.383894567,-0.0769128,5.772830247879028,-0.038363,0.98672642143,5.64105,0.579979,0.514995
6700.0,0.2979,5.840419054031372,1.71089,38.20372986793518,7575.0,8300.0,40,362.456893989,-0.0876988,5.8738744258880615,-0.0395008,0.986939028246,5.53387,0.573725,0.438933
6700.0,0.273786,6.085754156112671,1.69114,44.350733280181885,7642.5,8400.0,40,378.739686328,-0.0540572,6.142109394073486,0.000161678,0.985205011623,5.42565,0.567635,0.733204
