MaxKL,MinReturn,MaxReturn,Perplexity,Entropy,MeanKL,ItrTime,AverageReturn,LossBefore,NumTrajs,TotalExecTime,StdReturn,Time,ExplainedVariance,AveragePolicyStd,LossAfter
0.176119,0.0,1100.0,17.2706,2.849,0.00573334,18.004300117492676,55.0,-0.00262787,20,17.674275636672974,239.739441895,18.004292249679565,0.0450147981685,1.00568,-0.00991961
0.00271059,0.0,1400.0,17.2252,2.84637,0.000424938,16.664849281311035,70.0,-0.000529803,20,16.46746277809143,305.122926048,34.68570685386658,0.222460571189,1.00426,-0.00184288
0.00748674,0.0,2300.0,17.2207,2.84611,0.00110037,15.566760063171387,270.0,0.0114723,20,15.38266921043396,679.779375974,50.276623010635376,0.296825246627,1.00413,0.00842238
450.919,0.0,4900.0,17.3197,2.85185,5.70752,14.804641008377075,600.0,0.00822535,20,14.701966047286987,1351.29567453,65.08749842643738,0.0915996720421,1.00703,1.10886
14356.9,0.0,9800.0,17.3911,2.85596,123.533,16.033323526382446,770.0,0.0212429,20,15.854909420013428,2238.9953104,81.1598801612854,0.121272690249,1.0091,-18.3364
7.74945,0.0,5400.0,17.5768,2.86658,0.0630234,15.977412462234497,570.0,0.00850379,20,15.830144166946411,1353.55088563,97.14309787750244,0.100403268752,1.01446,0.0135409
15.7217,0.0,4100.0,17.6517,2.87083,0.0674766,15.99215841293335,320.0,0.0290561,20,15.918562650680542,935.735005223,113.17947435379028,0.205680860104,1.01661,0.0337591
