MaxReturn,LossAfter,ItrTime,StdReturn,MeanKL,ExplainedVariance,Perplexity,MaxKL,Time,AverageReturn,LossBefore,NumTrajs,TotalExecTime,AveragePolicyStd,Entropy,MinReturn
0.0,-0.0,34.77119255065918,0.0,0.0,1,12.9461,0.0,34.77118468284607,0.0,-0.0,20,34.51162028312683,0.870797,2.5608,0.0
0.0,-0.0,33.7825813293457,0.0,0.0,1,12.9461,0.0,68.57885408401489,0.0,-0.0,20,33.50317096710205,0.870797,2.5608,0.0
0.0,-0.0,30.756633043289185,0.0,0.0,1,12.9461,0.0,99.35790991783142,0.0,-0.0,20,30.58874750137329,0.870797,2.5608,0.0
0.0,-0.0,28.73408532142639,0.0,0.0,1,12.9461,0.0,128.12057399749756,0.0,-0.0,20,28.543980598449707,0.870797,2.5608,0.0
0.0,-0.0,34.656697273254395,0.0,0.0,1,12.9461,0.0,162.78539299964905,0.0,-0.0,20,34.48889517784119,0.870797,2.5608,0.0
0.0,-0.0,33.82229518890381,0.0,0.0,1,12.9461,0.0,196.64731216430664,0.0,-0.0,20,33.521196365356445,0.870797,2.5608,0.0
0.0,-0.0,33.15370225906372,0.0,0.0,1,12.9461,0.0,229.81426215171814,0.0,-0.0,20,32.97609353065491,0.870797,2.5608,0.0
