ItrTime,TotalExecTime,LossAfter,Entropy,AveragePolicyStd,MaxReturn,MeanKL,AverageReturn,Perplexity,NumTrajs,StdReturn,MaxKL,MinReturn,LossBefore,ExplainedVariance,Time
10.826024293899536,10.715243816375732,-0.000686727,2.84233,1.00326,6200.0,0.0611982,610.0,17.1557,20,1523.450032,0.378878,0.0,0.0132007,0.379047910319,10.826019287109375
10.664182186126709,10.577869892120361,-0.0315423,2.85553,1.00996,34400.0,0.0463326,19170.0,17.3836,20,13039.3289705,0.118636,0.0,-0.018793,0.817621283443,21.493480682373047
10.608598709106445,10.565394639968872,-0.0271301,2.84613,1.0053,34800.0,0.0374834,28100.0,17.2211,20,9739.86652886,0.0980925,0.0,-0.0183841,0.880947503126,32.10757613182068
10.598437070846558,10.52503252029419,-0.00212905,2.83694,1.00056,36000.0,0.00987845,22260.0,17.0635,20,12218.2813849,0.0254292,0.0,0.00090429,0.831198887058,42.70960545539856
10.67027735710144,10.602708101272583,-0.0174772,2.83739,1.00073,36800.0,0.00618812,31285.0,17.0712,20,3321.03523017,0.0111163,23000.0,-0.0151705,0.92092328735,53.38401222229004
10.410382747650146,10.363067865371704,-0.0124806,2.82981,0.997126,36200.0,0.021559,32205.0,16.9422,20,3493.3472487,0.0542279,21100.0,-0.00831358,0.907346620661,63.79839897155762
10.789978742599487,10.727324724197388,-0.02476,2.82565,0.994896,34800.0,0.012482,28975.0,16.8719,20,7736.33472647,0.0329716,0.0,-0.0210055,0.896805723394,74.59240007400513
