StdReturn,ExplainedVariance,TotalExecTime,LossAfter,MinReturn,NumTrajs,Time,AveragePolicyStd,MaxReturn,MeanKL,ItrTime,LossBefore,Entropy,AverageReturn,Perplexity,MaxKL
361.386219992,0.240849371994,17.315065145492554,-0.010043,0.0,20,17.407230854034424,1.12957,1300.0,0.0316402,17.4072368144989,-0.00376351,3.08155,120.0,21.7921,2.17055
442.12554778,0.39192183527,17.299157857894897,0.00590964,0.0,20,34.899329662323,1.12745,1700.0,0.00518741,17.48562502861023,0.0087078,3.07779,145.0,21.7103,2.42053
571.051661411,0.328541948557,17.780664443969727,0.00742792,0.0,20,52.73862862586975,1.12991,2300.0,0.00137068,17.834665060043335,0.00876991,3.08214,230.0,21.805,0.0464075
240.0,0.361542885997,18.240296602249146,-0.00734534,0.0,20,71.07298374176025,1.13239,800.0,0.0117641,18.328023433685303,-0.00253053,3.08652,80.0,21.9008,4.53221
456.590626273,0.432548934591,18.12418508529663,-0.00763761,0.0,20,89.35777354240417,1.13169,2000.0,0.012949,18.269286632537842,-0.00328712,3.08526,155.0,21.8731,1.09537
226.881026091,0.350701398076,18.169590711593628,0.00122946,0.0,20,107.66255927085876,1.13075,900.0,0.00224045,18.291971921920776,0.00350707,3.08361,105.0,21.8372,0.206225
677.69831046,0.727241262701,20.04283118247986,-0.0115567,0.0,20,127.83559727668762,1.13174,2900.0,0.000912775,20.16516613960266,-0.00981233,3.08537,265.0,21.8755,0.0607601
