TotalExecTime,StdReturn,AveragePolicyStd,AverageReturn,MaxReturn,ItrTime,MeanKL,NumTrajs,MinReturn,LossAfter,Time,Perplexity,MaxKL,LossBefore,ExplainedVariance,Entropy
12.090304851531982,0.0,0.917354,0.0,0.0,12.222566843032837,0.0,20,0.0,-0.0,12.222563028335571,14.1457,0.0,-0.0,1,2.64941
12.271109819412231,0.0,0.917354,0.0,0.0,12.364428281784058,0.0,20,0.0,-0.0,24.59100604057312,14.1457,0.0,-0.0,1,2.64941
11.984683752059937,0.0,0.917354,0.0,0.0,12.078709840774536,0.0,20,0.0,-0.0,36.67530703544617,14.1457,0.0,-0.0,1,2.64941
11.692597150802612,0.0,0.917354,0.0,0.0,11.86078405380249,0.0,20,0.0,-0.0,48.543020248413086,14.1457,0.0,-0.0,1,2.64941
12.515657186508179,0.0,0.917354,0.0,0.0,12.583998441696167,0.0,20,0.0,-0.0,61.1322660446167,14.1457,0.0,-0.0,1,2.64941
11.931212425231934,0.0,0.917354,0.0,0.0,11.972498655319214,0.0,20,0.0,-0.0,73.11205720901489,14.1457,0.0,-0.0,1,2.64941
11.771916627883911,0.0,0.917354,0.0,0.0,11.823275804519653,0.0,20,0.0,-0.0,84.96162939071655,14.1457,0.0,-0.0,1,2.64941
