Time,LossAfter,ExplainedVariance,Entropy,StdReturn,MinReturn,MaxReturn,LossBefore,NumTrajs,AverageReturn,MaxKL,Perplexity,AveragePolicyStd,MeanKL,TotalExecTime,ItrTime
4.967839479446411,-0.0891552,0.788485848259,2.40341,1866.54091838,2200.0,7900.0,-0.0104668,40,5745.0,9.96187,11.0609,0.805297,0.532332,4.903738737106323,4.967845678329468
9.88243842124939,-0.0802958,0.939277853712,2.39294,629.662608069,5400.0,8300.0,-0.0371686,40,7055.0,3.35977,10.9457,0.800928,0.123149,4.849531173706055,4.910534381866455
14.705221176147461,-0.160996,0.854810750065,2.37436,882.804480052,3800.0,7500.0,-0.0425907,40,5862.5,3.53162,10.7441,0.793368,0.470172,4.798645973205566,4.818760395050049
19.65343737602234,-0.118937,0.903394778289,2.35307,576.188988093,5000.0,7500.0,-0.0178752,40,5947.5,6.23258,10.5178,0.784955,0.418548,4.907331705093384,4.945528268814087
24.625991106033325,-0.144583,0.898459056405,2.34413,681.24885321,4200.0,7200.0,-0.0106827,40,6320.0,1.84457,10.4242,0.781341,0.613501,4.913954257965088,4.965824365615845
29.530996799468994,-0.113809,0.804537563059,2.33879,978.235017774,3700.0,7800.0,0.025316,40,5417.5,5.94449,10.3687,0.779169,0.615422,4.83539080619812,4.899719715118408
34.38331389427185,-0.16661,0.810575685365,2.35144,1069.15854764,2900.0,7400.0,-0.00434825,40,5820.0,5.63653,10.5007,0.784102,0.722592,4.783159017562866,4.831087589263916
