MaxKL,MaxReturn,MeanKL,ExplainedVariance,LossAfter,Perplexity,ItrTime,TotalExecTime,StdReturn,MinReturn,NumTrajs,AverageReturn,LossBefore,Entropy,Time,AveragePolicyStd
0.360831,8600.0,0.0774513,0.504188316718,-0.0289057,17.1557,9.419228553771973,9.352503299713135,2562.88899486,0.0,20,1060.0,-0.00219313,2.84233,9.419225215911865,1.00326
0.0798538,37500.0,0.0270992,0.870232825189,-0.0246606,17.1181,9.43693494796753,9.382328510284424,10215.2386169,0.0,20,27570.0,-0.0163484,2.84014,18.859566926956177,1.00234
0.077766,37200.0,0.0297073,0.872747421193,-0.0133727,16.9787,10.194003582000732,10.13618016242981,9667.08203131,0.0,20,29755.0,-0.00488238,2.83196,29.058416843414307,0.998291
0.22233,36600.0,0.129373,0.904518683226,-0.0453663,16.9373,10.380341053009033,10.327962160110474,3912.21165072,17400.0,20,31660.0,-0.0257826,2.82952,39.44248414039612,0.997218
0.503244,35900.0,0.176646,0.849742219435,-0.0332496,16.7204,10.756838321685791,10.715564012527466,9479.55167716,0.0,20,22790.0,-0.00368614,2.81663,50.21662926673889,0.991108
0.526461,34000.0,0.307642,0.760496837133,-0.0689441,16.6896,10.79983115196228,10.71331000328064,6775.75641534,0.0,20,26025.0,-0.0108983,2.81479,61.02181386947632,0.990142
0.10872,9200.0,0.0301549,0.527797360799,-0.000341435,16.5989,10.789908170700073,10.731850624084473,3356.31866783,0.0,20,2275.0,0.0101057,2.80934,71.82027888298035,0.987264
