StdReturn,Time,LossAfter,ItrTime,AveragePolicyStd,Entropy,NumTrajs,MinReturn,ExplainedVariance,LossBefore,MaxKL,MeanKL,AverageReturn,MaxReturn,Perplexity,TotalExecTime
0.0,19.69625425338745,-0.0,19.696260690689087,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,19.434431791305542
0.0,38.7138295173645,-0.0,19.01195478439331,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,18.928900718688965
0.0,58.453038930892944,-0.0,19.731009483337402,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,19.657830715179443
0.0,76.77479839324951,-0.0,18.31270718574524,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,18.26107430458069
0.0,95.81935620307922,-0.0,19.038721084594727,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,18.925548791885376
0.0,115.48940229415894,-0.0,19.662208318710327,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,19.51597499847412
0.0,134.43178606033325,-0.0,18.933794498443604,0.935103,2.7007,20,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.8902,18.869459867477417
