ItrTime,MeanKL,MinReturn,AveragePolicyStd,StdReturn,Perplexity,AverageReturn,Entropy,TotalExecTime,MaxKL,LossBefore,LossAfter,MaxReturn,NumTrajs,Time,ExplainedVariance
10.127269268035889,0.966943,5500.0,0.87453,4029.4261378,13.0471,12765.0,2.56857,10.047544002532959,2.50766,-0.016458,-0.157087,18400.0,20,10.12726354598999,0.499163741938
9.795604228973389,0.403381,3900.0,0.867427,2500.85485384,12.8342,9165.0,2.55211,9.735321044921875,0.657103,-0.0145839,-0.113465,16300.0,20,19.931899547576904,0.482968914807
9.688650369644165,0.00530998,18500.0,0.864198,660.511165689,12.7409,20965.0,2.54482,9.607285022735596,0.0190903,-0.0189735,-0.0230287,21600.0,20,29.626531839370728,0.982542864787
10.575728416442871,0.0120524,20100.0,0.860078,326.496554346,12.6206,21020.0,2.53533,10.500219345092773,0.0650496,-0.0103669,-0.0166603,21700.0,20,40.21150255203247,0.991051886539
10.640490055084229,0.00112527,20400.0,0.857763,331.473980879,12.5554,21075.0,2.53015,10.598522901535034,0.0161316,-0.014411,-0.0163381,21500.0,20,50.86483883857727,0.990613717195
11.034955263137817,0.022911,20300.0,0.854535,333.916157141,12.4652,21250.0,2.52294,10.88640284538269,0.152314,-0.0189373,-0.0300991,21700.0,20,61.91174006462097,0.99128127314
11.033309936523438,0.00679827,20700.0,0.850405,241.039415864,12.3478,21130.0,2.51348,10.982558250427246,0.0968089,0.00597518,-0.000480309,21500.0,20,72.94994449615479,0.992663429498
