MeanKL,LossAfter,MaxKL,ExplainedVariance,AverageReturn,NumTrajs,MaxReturn,Perplexity,Time,Entropy,StdReturn,ItrTime,LossBefore,TotalExecTime,MinReturn,AveragePolicyStd
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,9.659953117370605,2.45436,0.0,9.659958600997925,-0.0,9.586302280426025,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,18.93997287750244,2.45436,0.0,9.27553105354309,-0.0,9.181602954864502,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,27.959458589553833,2.45436,0.0,9.016870975494385,-0.0,8.989628791809082,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,37.47921395301819,2.45436,0.0,9.51610279083252,-0.0,9.469206809997559,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,46.922966718673706,2.45436,0.0,9.439066410064697,-0.0,9.401546001434326,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,56.27084922790527,2.45436,0.0,9.343881845474243,-0.0,9.293658256530762,0.0,0.827472
0.0,-0.0,0.0,1,0.0,20,0.0,11.639,65.83434391021729,2.45436,0.0,9.560014963150024,-0.0,9.49681830406189,0.0,0.827472
