Perplexity,ItrTime,StdReturn,AverageReturn,MaxKL,NumTrajs,LossBefore,MinReturn,MeanKL,Time,LossAfter,Entropy,AveragePolicyStd,ExplainedVariance,TotalExecTime,MaxReturn
12.9461,23.462290048599243,6065.02061002,27655.0,4.07407,20,-0.000546945,17900.0,1.85487,23.462283611297607,-0.19825,2.5608,0.870797,0.510261032321,23.32755470275879,40100.0
12.9391,22.79594898223877,6962.79218417,19445.0,2.8147,20,-0.00563692,0.0,1.32081,46.26966071128845,-0.153556,2.56025,0.870712,0.527017623384,22.708235025405884,25400.0
12.9026,23.77915072441101,645.193769344,50315.0,0.0686802,20,-0.00307486,49300.0,0.0100386,70.05410385131836,-0.00640039,2.55743,0.869453,0.973564178408,23.668290853500366,52200.0
12.8828,23.920317888259888,998.135762309,50765.0,0.267633,20,-0.00689138,49300.0,0.0295967,93.9783034324646,-0.0172905,2.55589,0.868801,0.968163230213,23.749340534210205,52900.0
12.8385,23.42682909965515,998.448796884,50710.0,0.428383,20,-0.00596959,49300.0,0.0189268,117.40946793556213,-0.0190438,2.55245,0.867287,0.964037884252,23.371289253234863,52800.0
12.8003,23.09904170036316,1009.39338219,51025.0,0.809312,20,0.0231861,49400.0,0.113333,140.51682019233704,-0.00802194,2.54946,0.865972,0.964458254771,23.036561489105225,52800.0
12.9495,22.98193073272705,814.186710773,51310.0,0.1608,20,-0.0126463,49900.0,0.0523519,163.50430727005005,-0.0240492,2.56106,0.870983,0.968579883558,22.933430910110474,52900.0
