StdReturn,AverageReturn,ItrTime,LossBefore,LossAfter,TotalExecTime,MaxReturn,AveragePolicyStd,Perplexity,Time,Entropy,ExplainedVariance,MinReturn,NumTrajs,MaxKL,MeanKL
0.0,0.0,5.977635622024536,-0.0,-0.0,5.924111366271973,0.0,0.947542,15.2117,5.977630615234375,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,5.7943434715271,-0.0,-0.0,5.735804796218872,0.0,0.947542,15.2117,11.77701711654663,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,5.842843532562256,-0.0,-0.0,5.785578012466431,0.0,0.947542,15.2117,17.63286566734314,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,5.620962142944336,-0.0,-0.0,5.57075572013855,0.0,0.947542,15.2117,23.258163928985596,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,5.658203363418579,-0.0,-0.0,5.595110654830933,0.0,0.947542,15.2117,28.921696424484253,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,5.492886066436768,-0.0,-0.0,5.448967933654785,0.0,0.947542,15.2117,34.427202463150024,2.72206,1,0.0,20,0.0,0.0
0.0,0.0,10.136922359466553,-0.0,-0.0,10.096359014511108,0.0,0.947542,15.2117,44.57049036026001,2.72206,1,0.0,20,0.0,0.0
