TotalExecTime,MeanKL,AverageReturn,ExplainedVariance,MinReturn,StdReturn,Perplexity,Entropy,MaxKL,MaxReturn,LossAfter,Time,LossBefore,AveragePolicyStd,ItrTime,NumTrajs
6.287602424621582,1.64564,6300.0,0.926805062259,4600.0,617.656862667,5.67789,1.73658,3.79533,7500.0,-0.202653,6.376703500747681,-0.0540075,0.58088,6.376708507537842,40
7.338363409042358,0.464214,6500.0,0.957345286855,5500.0,422.492603486,5.37937,1.68257,1.19653,7200.0,-0.129254,13.814816236495972,-0.0405752,0.565854,7.429628610610962,40
6.94275164604187,0.0109161,7487.5,0.992987142173,7000.0,249.186175379,5.27134,1.66228,0.151922,8100.0,-0.0323036,20.84338092803955,-0.0207758,0.559559,7.0257933139801025,40
5.839757204055786,0.0114908,7560.0,0.994719922387,7100.0,234.307490277,5.21686,1.6519,0.137437,8100.0,-0.0527235,26.76186966896057,-0.0419201,0.556228,5.91368293762207,40
5.97855544090271,0.0258697,7505.0,0.982951641405,5400.0,449.416288089,5.10865,1.63094,0.118552,8100.0,-0.0295255,32.81695079803467,-0.0199188,0.550713,6.040167331695557,40
5.963536024093628,0.292931,7637.5,0.994241265829,7200.0,242.577307265,5.05803,1.62098,1.37072,8200.0,-0.0702823,38.90087938308716,-0.00143995,0.547799,6.068659543991089,40
6.062021493911743,0.0154654,7507.5,0.956890237802,2700.0,801.9936097,5.05439,1.62026,0.339843,8200.0,-0.020085,45.098472356796265,-0.00747628,0.547775,6.190862417221069,40
