LossAfter,MinReturn,Time,Entropy,NumTrajs,MaxReturn,AveragePolicyStd,MaxKL,StdReturn,LossBefore,MeanKL,ExplainedVariance,AverageReturn,ItrTime,Perplexity,TotalExecTime
-0.0,0.0,22.245685815811157,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,22.24569582939148,12.9461,22.103931188583374
-0.0,0.0,43.50227212905884,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,21.248687267303467,12.9461,21.151592016220093
-0.0,0.0,65.70222306251526,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,22.19708800315857,12.9461,22.080533742904663
-0.0,0.0,89.23039126396179,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,23.521241188049316,12.9461,23.449162006378174
-0.0,0.0,113.0510766506195,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,23.80018663406372,12.9461,23.69894814491272
-0.0,0.0,136.23886036872864,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,23.183746576309204,12.9461,23.057262420654297
-0.0,0.0,161.9531011581421,2.5608,20,0.0,0.870797,0.0,0.0,-0.0,0.0,1,0.0,25.711236000061035,12.9461,25.660799503326416
