LossBefore,0Entropy,0EnvExecTime,1StdReturn,0Perplexity,0StdReturn,1AveragePolicyStd,1MinReturn,0NumTrajs,0AveragePolicyStd,0MinReturn,LossAfter,1PolicyExecTime,1Entropy,0MaxReturn,0AverageReturn,1ProcessExecTime,MeanKLBefore,0ExplainedVariance,1Perplexity,Time,1ExplainedVariance,MeanKL,1EnvExecTime,1MaxReturn,1NumTrajs,0PolicyExecTime,1AverageReturn,ItrTime,ComputeUpdatedDistTime,0ProcessExecTime,dLoss
6.98492375051e-11,2.83788,29.453262090682983,141.922293879,17.0795,121.765912718,1.00217,0.0,400,1.0,0.0,1.16415349583e-10,39.8007869720459,2.84216,1600.0,15.75,1.0806982517242432,-1.71130487558e-09,0.0355346745347,17.1529,5922.526114702225,0.0369073575241,-1.33877608999e-09,31.066251277923584,2200.0,400,13.5520179271698,18.25,123.5650851726532,0.38774752616882324,1.079911470413208,-4.65661120774e-11
-1.3969847501e-10,2.83788,29.617521286010742,135.09973168,17.0795,224.520461206,0.998242,0.0,400,1.0,0.0,-5.73345482202e-10,39.1696879863739,2.83432,3800.0,26.75,1.07537841796875,3.20141621546e-11,0.0149935514765,17.0188,6048.19873046875,0.0217500636443,1.13504664001e-10,29.412543535232544,1800.0,400,14.089603424072266,21.75,123.7260594367981,0.40164613723754883,1.1369426250457764,4.33647007192e-10
-9.31322574615e-10,2.83788,28.10816764831543,187.814902231,17.0795,354.756870969,0.999965,0.0,400,1.0,0.0,-3.95812105314e-10,34.25601363182068,2.83776,6600.0,32.75,1.0925819873809814,1.55978352456e-09,0.0210530673323,17.0774,6162.978756427765,0.0300508707909,7.04876912394e-09,29.247174501419067,2100.0,400,9.175512790679932,36.75,113.8279480934143,0.3901495933532715,1.0524473190307617,-5.35510469302e-10
8.03265731708e-10,2.83788,28.228931188583374,152.151240547,17.0795,152.413089989,1.00067,0.0,400,1.0,0.0,2.67755262406e-10,35.602569341659546,2.83918,2200.0,20.5,1.0712943077087402,-8.97125596033e-10,0.0206943447511,17.1017,6277.455201625824,0.0377794216648,2.83544365764e-09,28.556500911712646,1300.0,400,11.68858289718628,30.0,113.53177571296692,0.39226746559143066,1.0790319442749023,5.35510469302e-10
1.21071930259e-09,2.83788,28.108560800552368,132.200368759,17.0795,112.338495183,1.00008,0.0,400,1.0,0.0,1.0710209386e-09,39.19731092453003,2.83801,1900.0,10.25,1.1257236003875732,7.33416716248e-10,0.013110715189,17.0818,6394.338976144791,0.0146826082352,7.33416716248e-10,30.435161590576172,2300.0,400,9.147252559661865,15.75,115.9429440498352,0.3591585159301758,1.0556743144989014,1.39698363988e-10
1.16415294071e-10,2.83788,29.4154953956604,145.340978392,17.0795,107.985820828,1.00052,0.0,400,1.0,0.0,-6.75208888801e-10,39.129507303237915,2.83888,1200.0,16.25,1.1030724048614502,-1.23873231117e-10,0.0281451824713,17.0965,6517.610293626785,0.0285161584747,3.99268174078e-10,30.680318117141724,1800.0,400,12.883034706115723,24.0,122.22821068763733,0.37641096115112305,1.143592357635498,7.91624182872e-10
2.44472220245e-10,2.83788,27.882197618484497,201.273445839,17.0795,198.393390767,1.00042,0.0,400,1.0,0.0,2.44472275757e-10,35.1427321434021,2.83868,2700.0,30.25,1.0509233474731445,-5.50936096744e-09,0.0357209110598,17.0931,6630.467790842056,0.0282710343911,5.06406583334e-10,28.943318367004395,2300.0,400,10.655576944351196,33.0,111.93130588531494,0.41492247581481934,0.9919772148132324,-5.55111512313e-17
-4.88944329469e-10,2.83788,28.489182949066162,489.321979886,17.0795,29.7321374946,0.998877,0.0,400,1.0,0.0,-6.05359706807e-10,36.29274010658264,2.83559,300.0,4.0,1.0876641273498535,-4.48199199976e-10,0.0223590300745,17.0405,6748.755620956421,0.00917513641675,3.08500724966e-10,29.32681441307068,9300.0,400,9.243573665618896,42.0,117.27789211273193,1.2741215229034424,1.0033600330352783,1.16415377338e-10
6.5192584664e-10,2.83788,28.0792453289032,152.110979222,17.0795,149.552666309,0.99884,0.0,400,1.0,0.0,6.5192584664e-10,37.20561194419861,2.83549,1500.0,28.0,1.0879929065704346,2.52839624237e-11,0.0375728257256,17.0387,6861.470192909241,0.010674954276,1.1550523038e-10,28.527107000350952,2100.0,400,8.93840479850769,21.5,111.80353546142578,0.3876066207885742,1.0176506042480469,0.0
-1.57160684466e-09,2.83788,28.248231649398804,243.113142384,17.0795,140.078326304,1.00038,0.0,400,1.0,0.0,-1.33877620101e-09,36.30271053314209,2.8386,2500.0,14.25,1.0365281105041504,-6.19547579905e-10,0.0136021468356,17.0919,6975.7884566783905,0.0206922161138,-8.15998602022e-10,28.90820837020874,2500.0,400,9.324652433395386,36.0,113.49664425849915,0.4215085506439209,1.104893445968628,-2.32830643654e-10
1.14960152509e-10,2.83788,28.32421875,150.884061451,17.0795,56.9160566097,1.00003,0.0,400,1.0,0.0,3.47790796162e-10,31.5353946685791,2.83787,600.0,9.25,0.994189977645874,1.42681511051e-09,0.0176341801451,17.0793,7084.777427434921,0.0325289712589,7.53060003245e-10,27.733832359313965,2100.0,400,11.549998998641968,28.0,108.05773425102234,0.3969724178314209,1.0309226512908936,-2.32830643654e-10
1.16851883725e-09,2.83788,26.581984043121338,151.621238618,17.0795,280.226582429,1.00139,0.0,400,1.0,0.0,1.69238778547e-09,33.92186498641968,2.8406,4100.0,28.25,0.982234001159668,-2.56695686929e-09,0.0245431528545,17.126,7193.172912597656,0.0195585225455,-3.7660341512e-09,27.830942630767822,2100.0,400,9.75373911857605,19.0,107.46553778648376,0.352642297744751,0.9611437320709229,-5.23868948221e-10
-1.80443771036e-10,2.83788,27.86490297317505,311.197284693,17.0795,269.726597687,1.00052,0.0,400,1.0,0.0,1.74623038252e-10,36.78858280181885,2.83886,3300.0,32.75,0.9893004894256592,-5.17466425265e-09,0.022226411031,17.0962,7305.075644016266,0.0447515873386,-4.70609196057e-09,28.73377752304077,3000.0,400,8.983495712280273,57.5,110.94167804718018,0.3869783878326416,1.006385326385498,-3.55066809288e-10
7.45058126306e-10,2.83788,26.799981832504272,465.928910887,17.0795,260.88503215,1.00042,0.0,400,1.0,0.0,1.14087028713e-09,32.8067147731781,2.83868,3900.0,33.0,0.9236547946929932,-8.8621154859e-10,0.0128984692403,17.0931,7411.482182025909,0.0220090921884,-5.98374771954e-09,27.54434299468994,7700.0,400,7.4584572315216064,64.5,105.52769303321838,0.38184070587158203,0.9522490501403809,-3.95812160825e-10
