Perplexity,LossBefore,TotalExecTime,ExplainedVariance,StdReturn,MaxReturn,LossAfter,MeanKL,AverageReturn,NumTrajs,Time,Entropy,MinReturn,ItrTime,AveragePolicyStd,MaxKL
17.0795,-0.00248585,17.314706087112427,0.192925087932,87.1779788708,400.0,-8.56969,223.931,20.0,20,17.607478857040405,2.83788,0.0,17.60748267173767,1.0,13340.7
17.0371,-0.0,17.134956121444702,1,0.0,0.0,-0.0,0.0,0.0,20,34.99224233627319,2.83539,0.0,17.36949896812439,0.998765,0.0
17.0371,-0.0,15.923950672149658,1,0.0,0.0,-0.0,0.0,0.0,20,51.22259593009949,2.83539,0.0,16.213793516159058,0.998765,0.0
17.0371,0.00972093,17.706336498260498,0.232576932049,65.3834841531,300.0,0.00267395,2.74865,15.0,20,69.07761073112488,2.83539,0.0,17.85031771659851,0.998765,313.02
17.1201,-0.0,17.743935585021973,1,0.0,0.0,-0.0,0.0,0.0,20,86.97964692115784,2.84025,0.0,17.89487886428833,1.00121,0.0
17.1201,-0.0017813,16.42434024810791,0.17261196534,206.397674406,800.0,-0.0731328,0.106743,80.0,20,103.58500933647156,2.84025,0.0,16.5862820148468,1.00121,11.6433
17.1048,-0.0013907,16.28364658355713,0.0597016421029,67.8232998313,300.0,-1.06518,3.28029,20.0,20,120.13231086730957,2.83936,0.0,16.526607751846313,1.00077,364.564
