MeanKL,AveragePolicyStd,TotalExecTime,Entropy,ExplainedVariance,NumTrajs,AverageReturn,LossBefore,Perplexity,ItrTime,MaxKL,LossAfter,MinReturn,Time,StdReturn,MaxReturn
0.0,0.870797,32.90038013458252,2.5608,1,20,0.0,-0.0,12.9461,33.11068534851074,0.0,-0.0,0.0,33.11067724227905,0.0,0.0
0.008448,0.870797,32.752625703811646,2.5608,0.0504304042377,20,5.0,0.0169248,12.9461,33.0971462726593,0.0810279,0.0131483,0.0,66.23397159576416,21.7944947177,100.0
0.0356668,0.874486,33.94504928588867,2.56926,0.219548330151,20,65.0,0.0126475,13.0562,34.0863835811615,0.446894,-0.00250516,0.0,100.33313870429993,115.217186218,300.0
0.0023068,0.877345,31.755996704101562,2.57558,0.819226935534,20,300.0,-0.00328451,13.139,31.984594106674194,0.0542204,-0.00562807,0.0,132.3723828792572,100.0,400.0
0.00942225,0.876571,32.684903383255005,2.57394,0.888775164359,20,345.0,-0.00136142,13.1174,33.00045347213745,0.139216,-0.00533505,200.0,165.3782238960266,58.9491306128,400.0
0.0412433,0.876292,31.394455909729004,2.57326,0.678931692882,20,285.0,-0.00218812,13.1085,31.629056215286255,0.413283,-0.0187254,0.0,197.01600003242493,162.095650774,500.0
0.00214876,0.875852,29.891825914382935,2.57217,0.901162606275,20,320.0,0.0113592,13.0942,30.05642080307007,0.0302241,0.00898727,300.0,227.07745122909546,40.0,400.0
