AverageReturn,LossAfter,Entropy,NumTrajs,Perplexity,Time,LossBefore,ExplainedVariance,AveragePolicyStd,MaxReturn,StdReturn,TotalExecTime,MaxKL,MinReturn,MeanKL,ItrTime
5.0,-2.3482,2.83788,20,17.0795,15.800925016403198,-0.0145972,0.0708180689721,1.0,100.0,21.7944947177,15.506297826766968,7265.29,0.0,113.329,15.800927877426147
40.0,0.0588037,2.82328,20,16.832,33.56236982345581,-0.00989688,0.136644998957,0.992731,600.0,135.646599663,17.510963439941406,17.8446,0.0,0.174371,17.746755838394165
5.0,0.132245,2.81833,20,16.7489,49.65761113166809,-0.0189294,0.0614592401581,0.990278,100.0,21.7944947177,15.809808492660522,122.891,0.0,1.44003,16.0848650932312
80.0,-0.00109331,2.80887,20,16.5911,67.58209180831909,0.000923818,0.313494593375,0.9856,700.0,186.010752377,17.773097276687622,0.299477,0.0,0.00177768,17.9038987159729
100.0,-0.105208,2.80933,20,16.5988,84.48954033851624,0.00541849,0.0743289077942,0.985833,900.0,250.99800796,16.802366733551025,63.1673,0.0,0.943241,16.89612126350403
40.0,-0.21164,2.81204,20,16.6438,102.26726293563843,0.0035907,0.0675042824259,0.987164,500.0,124.09673646,17.569382667541504,117.948,0.0,0.953559,17.770291328430176
0.0,-0.0,2.81383,20,16.6737,119.49076008796692,-0.0,1,0.988056,0.0,0.0,17.088975429534912,0.0,0.0,0.0,17.193313360214233
