ItrTime,0ExplainedVariance,0PolicyExecTime,0MaxReturn,0AveragePolicyStd,1NumTrajs,1ProcessExecTime,1Entropy,1ExplainedVariance,0NumTrajs,1MinReturn,1MaxReturn,1Perplexity,Time,MeanKL,1AveragePolicyStd,1StdReturn,0Perplexity,MeanKLBefore,0ProcessExecTime,0Entropy,0StdReturn,LossAfter,dLoss,1PolicyExecTime,0MinReturn,0AverageReturn,0EnvExecTime,1EnvExecTime,1AverageReturn,LossBefore,ComputeUpdatedDistTime
892.5810225009918,0.0670458103891,205.2247769832611,23100.0,0.946473,2000,6.455047369003296,2.72718,0.164795468777,2000,0.0,23500.0,15.2897,11449.805171728134,0.00818598177284,0.946391,9380.42371524,15.2929,9.31320742747e-10,6.455779314041138,2.72739,6749.14152152,-0.00130397616886,0.00130397544126,312.91231536865234,0.0,3371.65,163.6569104194641,165.46552324295044,5885.65,-7.27595761418e-10,0.5356910228729248
898.4753394126892,0.0549999696882,206.18367910385132,23300.0,0.946333,2000,6.4848949909210205,2.72557,0.180212710209,2000,0.0,23700.0,15.2651,12352.839434146881,0.00744392583147,0.945715,9869.26053854,15.2854,-1.39698264068e-09,6.493543386459351,2.7269,6498.35941431,-0.00165101105813,0.00165101031598,313.68759179115295,0.0,3265.65,164.79929280281067,165.46093845367432,6729.35,-7.42147676647e-10,0.2552354335784912
897.8127009868622,0.0629265559489,205.82812881469727,23100.0,0.949234,2000,6.497495174407959,2.73079,0.200945146786,2000,0.0,23700.0,15.345,13255.527917861938,0.00667137699202,0.948076,10171.0716741,15.3825,5.58793677996e-09,6.455486059188843,2.73323,6495.23101899,-0.001688439399,0.00168843800202,313.504421710968,0.0,3395.1,163.77124905586243,165.2617437839508,7349.0,-1.39698386192e-09,0.25374770164489746
896.7732486724854,0.0505229580626,205.4680573940277,23100.0,0.948532,2000,6.468258380889893,2.72891,0.240404464474,2000,0.0,23700.0,15.3162,14157.01598072052,0.00725155649707,0.947166,10216.2744046,15.3601,-9.31323573816e-10,6.472252607345581,2.73178,5603.25277317,-0.0016601132229,0.00166011342662,315.1968071460724,0.0,2590.6,163.82459497451782,165.52334237098694,7752.7,2.03726813197e-10,0.24647831916809082
893.6496784687042,0.04888521903,205.4009289741516,22400.0,0.946189,2000,6.501230955123901,2.72376,0.234281312729,2000,0.0,23700.0,15.2376,15055.530699253082,0.00936295464635,0.944928,10260.8744061,15.2799,4.65661509352e-10,6.5195393562316895,2.72654,5369.42650569,-0.00156216777395,0.00156216726464,318.6581151485443,0.0,2473.0,163.52203583717346,165.5412039756775,7458.15,-5.09317032993e-10,0.2596559524536133
897.5935549736023,0.0685861699851,205.02028059959412,22500.0,0.94055,2000,6.452194452285767,2.71371,0.255690833364,2000,0.0,23800.0,15.0851,15958.138246297836,0.00728247174993,0.940082,10067.0801813,15.1,-1.86264370594e-09,6.542474985122681,2.7147,5924.47662161,-0.00189251732081,0.00189251688425,320.5978651046753,0.0,2752.6,163.9935019016266,164.96518850326538,7592.15,-4.36557456851e-10,0.2656214237213135
898.9495368003845,0.0786365618295,199.33522081375122,23100.0,0.931334,2000,6.560807466506958,2.69478,0.256109390738,2000,0.0,23800.0,14.8023,16861.675656318665,0.00741509674117,0.931378,10456.4903055,14.8006,2.42144313489e-08,6.536401033401489,2.69467,6125.5529579,-0.00165864499286,0.0016586464335,322.01815962791443,0.0,2843.6,164.24460864067078,165.60615634918213,8374.3,1.44063960761e-09,0.2628331184387207
893.8635492324829,0.0757714890146,196.83201026916504,22900.0,0.922533,2000,6.421973466873169,2.67333,0.286668174527,2000,0.0,23900.0,14.4881,17759.94437980652,0.00644991686568,0.921427,10445.5168776,14.5238,-9.31320076614e-10,6.559834718704224,2.67579,5182.3530476,-0.00148594821803,0.00148594781786,329.87582778930664,0.0,2186.7,165.38683080673218,165.05118107795715,7784.6,-4.0017766878e-10,0.256638765335083
894.2518954277039,0.0896786584668,198.71839261054993,23300.0,0.917521,2000,6.481027126312256,2.66517,0.312264814399,2000,0.0,23800.0,14.3704,18658.656282901764,0.00751432823017,0.91775,10732.125138,14.3631,4.65660754401e-09,6.5472939014434814,2.66466,5536.75806858,-0.00166460662149,0.00166460620676,329.2860791683197,0.0,2500.3,163.73534965515137,165.37451338768005,8762.65,-4.14729584008e-10,0.39668726921081543
896.2848296165466,0.0905406677326,206.12116861343384,23300.0,0.902618,2000,6.497832775115967,2.63194,0.319804599243,2000,0.0,24000.0,13.9007,19559.669768333435,0.00711425021291,0.902723,10797.2684342,13.8969,0.0,6.4947144985198975,2.63166,5818.98886062,-0.00177558907308,0.00177558927498,323.16896891593933,0.0,2569.2,164.17164754867554,165.90027046203613,8879.4,2.01907823794e-10,0.2540459632873535
894.7399413585663,0.109621015571,206.21795201301575,23300.0,0.893784,2000,6.475576162338257,2.61345,0.329564239608,2000,0.0,24000.0,13.646,20458.783379793167,0.00635507144034,0.894276,10791.6586635,13.6305,3.72528541348e-09,6.519569396972656,2.61231,5225.40772668,-0.00166373571847,0.00166373513639,320.30498147010803,0.0,2134.7,165.60316371917725,165.6364541053772,9007.3,-5.82076609135e-10,0.24738860130310059
892.8107447624207,0.0850372581779,206.08083200454712,23600.0,0.885622,2000,6.454631328582764,2.59452,0.371611605955,2000,0.0,24000.0,13.3902,21356.353513240814,0.00890408735722,0.885823,10863.4495792,13.3845,1.30385302555e-08,6.421921253204346,2.5941,4231.17347789,-0.00145405635703,0.0014540557022,320.29654479026794,0.0,1559.0,163.86025476455688,165.64461183547974,9201.8,-6.54836185277e-10,0.2422945499420166
891.7996511459351,0.101457589506,205.56600880622864,23700.0,0.884506,2000,6.355734586715698,2.5902,0.342778981811,2000,0.0,23900.0,13.3325,22252.7536945343,0.00694931903854,0.884058,10483.5367238,13.3456,-3.72528763393e-09,6.45962119102478,2.59119,4548.74042978,-0.00254256371409,0.00254256392509,319.82388162612915,0.0,1707.45,164.0992305278778,165.44590258598328,8342.4,2.11002770811e-10,0.259368896484375
892.7257986068726,0.0947981909319,205.81940078735352,23700.0,0.874953,2000,6.526158571243286,2.56779,0.354936402485,2000,0.0,24100.0,13.037,23150.219945430756,0.00986673310399,0.874529,10911.9470168,13.0494,-1.86264204061e-09,6.459687232971191,2.56874,4806.35154535,-0.00176015589386,0.00176015644684,320.2910490036011,0.0,1853.85,163.7472321987152,166.009667634964,9183.05,5.52972778678e-10,0.26633405685424805
890.9554691314697,0.0902891143305,204.47629976272583,23800.0,0.850755,2000,6.40466046333313,2.51069,0.373181699877,2000,0.0,24000.0,12.3134,24045.82924222946,0.00722754467279,0.850597,10943.9020133,12.3182,3.7252845253e-09,6.483576536178589,2.51108,4631.27539237,-0.00139997713268,0.00139997755832,319.72693157196045,0.0,1773.2,164.67113161087036,165.4406018257141,9309.15,4.2564352043e-10,0.25556302070617676
893.7432329654694,0.109526439198,210.43874740600586,23500.0,0.840728,2000,6.479386568069458,2.48726,0.422826823029,2000,0.0,24000.0,12.0282,24944.273986577988,0.00957530736923,0.84047,11140.7288396,12.0354,0.0,6.505796670913696,2.48786,4066.99763339,-0.00132703268901,0.00132703409781,315.74644660949707,0.0,1619.5,164.87634587287903,165.7797315120697,9685.65,1.40880729305e-09,0.3605527877807617
893.6482720375061,0.119249520071,214.4987494945526,23300.0,0.845009,2000,6.467454195022583,2.49827,0.423503544716,2000,0.0,24100.0,12.1614,25842.544017791748,0.00831114966422,0.844918,11044.8853846,12.1628,3.7252865237e-09,6.414429426193237,2.49838,3331.15651839,-0.000654932693578,0.000654932189718,312.6708445549011,0.0,1327.5,163.4727566242218,166.20577549934387,9217.8,-5.03860064782e-10,0.2629251480102539
893.9720106124878,0.0725952695289,214.43741989135742,23000.0,0.836792,2000,6.4527058601379395,2.4806,0.439803403258,2000,0.0,24100.0,11.9484,26741.1415746212,0.00676187686622,0.837697,11044.4453504,11.9224,0.0,6.456440448760986,2.47842,2856.05891002,-0.00119081954472,0.00119081854064,311.86200428009033,0.0,1124.95,164.94772601127625,165.6848180294037,9509.05,-1.00408215076e-09,0.2615060806274414
893.9627459049225,0.0900206845508,214.3885040283203,23200.0,0.819481,2000,6.517081260681152,2.43954,0.399724877799,2000,0.0,24100.0,11.4678,27640.13101696968,0.00828307121992,0.820618,10571.4687805,11.4346,3.7252845253e-09,6.552288770675659,2.43664,2912.26757656,-0.00268363789655,0.00268363681971,312.789311170578,0.0,1064.75,163.2693600654602,166.45448517799377,8343.85,-1.0768417269e-09,0.24462008476257324
891.9370172023773,0.0747697715788,213.6110978126526,22300.0,0.812757,2000,6.448279857635498,2.41844,0.449490511264,2000,0.0,24100.0,11.2283,28537.21222257614,0.00935710407794,0.812296,11120.0566001,11.242,7.4505690506e-09,6.466869592666626,2.41966,3036.73113726,-0.00134586484637,0.00134586377135,312.45529866218567,0.0,1142.0,163.67422533035278,165.37726044654846,9651.1,-1.0750227375e-09,0.2567605972290039
894.1857447624207,0.0804693048432,213.96050882339478,23200.0,0.796621,2000,6.44301176071167,2.37972,0.412875397837,2000,0.0,24100.0,10.8019,29435.74976992607,0.00716768251732,0.797078,11011.1649702,10.7895,0.0,6.5112762451171875,2.37857,3652.11253934,-0.00179592869245,0.00179592864151,313.2320284843445,0.0,1398.0,163.8256492614746,165.85365557670593,9494.0,-5.09317032993e-11,0.5586130619049072
895.477917432785,0.0715503968989,214.3830111026764,23000.0,0.789124,2000,6.438508033752441,2.35905,0.3859350821,2000,0.0,24000.0,10.5808,30335.979298591614,0.00759077537805,0.789514,10752.3678206,10.5704,3.72528541348e-09,6.49852728843689,2.35806,3413.31434093,-0.00175895425491,0.00175895406574,313.96923184394836,0.0,1246.1,164.80292201042175,165.55034255981445,8637.5,-1.89174897969e-10,0.24836111068725586
893.8006358146667,0.0892471237118,213.26509046554565,23200.0,0.786993,2000,6.4522385597229,2.35256,0.416635424335,2000,0.0,24200.0,10.5124,31234.316952943802,0.00822977069765,0.78698,11109.8052385,10.512,3.72528541348e-09,6.418584108352661,2.35252,3701.17187895,-0.000615912780631,0.000615913544607,312.4976682662964,0.0,1368.35,163.8710799217224,166.70005822181702,9507.25,7.63975549489e-10,0.25555849075317383
893.8759348392487,0.0998368230534,214.23667931556702,23700.0,0.78035,2000,6.463202953338623,2.33387,0.415199141009,2000,0.0,24100.0,10.3178,32132.681276082993,0.00900585390627,0.779935,11094.4972685,10.3286,7.45057615603e-09,6.475739479064941,2.33492,4328.13753218,-0.00188396102749,0.00188396096928,313.2989766597748,0.0,1642.55,163.930330991745,165.47839832305908,9600.6,-5.82076609135e-11,0.2516462802886963
893.551479101181,0.0842142913552,213.50321507453918,23400.0,0.774941,2000,6.41061544418335,2.31805,0.394510892674,2000,0.0,24000.0,10.1559,33031.32678389549,0.00497756619006,0.774772,10936.6103483,10.1623,0.0,6.475544452667236,2.31868,3820.79831318,-5.99625636823e-05,5.99628983764e-05,313.05280208587646,0.0,1394.5,164.27378726005554,165.94308257102966,9234.7,3.34694050252e-10,0.2504899501800537
894.9728155136108,0.0699298707073,213.92474246025085,23200.0,0.772508,2000,6.460850954055786,2.31336,0.37537319641,2000,0.0,24100.0,10.1083,33930.84309601784,0.00979264266789,0.773046,10725.3371778,10.0942,0.0,6.488377809524536,2.31197,3862.1969085,-0.00263444264419,0.00263444226584,312.97551584243774,0.0,1425.2,165.37609267234802,165.62223052978516,8609.35,-3.78349795938e-10,0.25304102897644043
895.2475845813751,0.0566489808859,212.97563314437866,22900.0,0.765014,2000,6.450814247131348,2.29167,0.358772281365,2000,0.0,24000.0,9.89146,34830.40871787071,0.00895858369768,0.764704,11041.8340125,9.90163,7.45057038287e-09,6.50223183631897,2.2927,3862.24622597,-0.00133469316643,0.00133469361026,314.9693398475647,0.0,1515.3,163.580331325531,166.73529696464539,9414.2,4.43833414465e-10,0.2557501792907715
895.1875081062317,0.0823586151508,214.75423645973206,23900.0,0.761391,2000,6.425332069396973,2.28139,0.390172599945,2000,0.0,24100.0,9.79027,35730.61978816986,0.00734754139557,0.761276,11275.1384275,9.79319,7.45057082696e-09,6.46327543258667,2.28169,3806.11109894,-0.00125859957188,0.00125859997934,313.185177564621,0.0,1456.95,164.30176377296448,165.80833101272583,9981.2,4.07453626394e-10,0.2492680549621582
899.5695033073425,0.0760561925123,217.3109188079834,23300.0,0.750941,2000,6.47823429107666,2.25517,0.354333081928,2000,0.0,24100.0,9.53689,36634.71217298508,0.00642485870048,0.751577,10818.2818644,9.52114,0.0,6.501358985900879,2.25351,4532.25684152,-0.00154603482224,0.00154603375995,314.224089384079,0.0,1675.65,165.05125641822815,166.1395275592804,8724.95,-1.06228981167e-09,0.24625277519226074
896.5051033496857,0.075824625469,214.97607898712158,23100.0,0.745514,2000,6.476012945175171,2.23729,0.372419494979,2000,0.0,24000.0,9.36793,37535.58702683449,0.00968370214105,0.745028,11038.1512542,9.37897,0.0,6.483547925949097,2.23847,4692.74332454,-0.00162541971076,0.0016254184884,313.4888436794281,0.0,1750.3,165.1201298236847,165.9376130104065,9361.7,-1.22236087918e-09,0.26038312911987305
851.8504555225372,0.074239642287,207.4971387386322,23000.0,0.737694,2000,6.252346754074097,2.218,0.366969002123,2000,0.0,24100.0,9.18891,38391.79454445839,0.00639643287286,0.737862,10751.2302058,9.18387,0.0,6.408971548080444,2.21745,4753.74275282,-0.00137837557122,0.00137837418879,284.6832377910614,0.0,1777.2,163.44500160217285,159.71000218391418,8496.25,-1.38243194669e-09,0.27541661262512207
828.4321756362915,0.0840681439099,188.9471423625946,23300.0,0.733841,2000,6.214722156524658,2.20438,0.344520566632,2000,0.0,24100.0,9.06461,39224.7109336853,0.00934259872884,0.732943,10965.8863708,9.0862,0.0,6.224837064743042,2.20676,4826.71604691,-0.00194030266721,0.0019403018232,284.8358738422394,0.0,1769.55,158.65191555023193,160.31008553504944,8911.45,-8.44011083245e-10,0.2755148410797119
830.3890609741211,0.0860315234072,189.41663002967834,23800.0,0.73088,2000,6.250802993774414,2.19543,0.334485801833,2000,0.0,24100.0,8.9839,40059.3846514225,0.00700806360692,0.730201,10906.616235,8.9999,0.0,6.325269937515259,2.19721,5392.69529642,-0.00114417320583,0.00114417314762,284.88820242881775,0.0,2058.8,160.04662418365479,159.81514716148376,8916.95,-5.82076609135e-11,0.2488090991973877
833.8683454990387,0.0822931079828,188.0582115650177,23600.0,0.725593,2000,6.244236469268799,2.18327,0.338202462986,2000,0.0,24100.0,8.87525,40897.43332052231,0.00913977622986,0.726308,10823.9265055,8.85723,-3.72528430326e-09,6.259950399398804,2.18123,5430.55895627,-0.00197219569236,0.0019721975259,287.19015431404114,0.0,2068.15,158.1741077899933,160.37989115715027,8700.05,1.83354131877e-09,0.27275824546813965
