AverageReturn,Perplexity,LossBefore,MaxKL,ExplainedVariance,Time,StdReturn,NumTrajs,MinReturn,ItrTime,AveragePolicyStd,MeanKL,Entropy,TotalExecTime,LossAfter,MaxReturn
145.0,16.3558,0.0199584,186.352,0.0847686667839,7.6012046337127686,175.997159068,40,0.0,7.601208448410034,0.982009,1.40418,2.79458,7.500025510787964,-0.150981,600.0
2242.5,16.6855,-0.0288093,66.9989,0.503224413574,15.067904472351074,862.521738856,40,700.0,7.462769508361816,0.991437,0.325818,2.81454,7.369380712509155,-0.0968298,4600.0
3627.5,16.4469,0.0169637,2.89797,0.639049974562,23.36303687095642,1349.62726336,40,0.0,8.29256820678711,0.984936,0.057552,2.80014,8.259233474731445,-0.0114375,5800.0
4095.0,16.587,0.0152658,4.44341,0.644399145575,30.52622675895691,1702.78448431,40,0.0,7.157259225845337,0.988919,0.118604,2.80862,7.115720510482788,-0.0231513,6300.0
4270.0,16.7141,-0.00200043,51.6669,0.615731780953,37.930097818374634,2038.28359165,40,0.0,7.399261951446533,0.992965,0.107312,2.81625,7.323442220687866,-0.042698,7300.0
5680.0,16.6974,-0.0148346,2.32381,0.788736173251,45.50209879875183,1606.42460141,40,1000.0,7.5680251121521,0.991892,0.0298503,2.81525,7.481712579727173,-0.03449,8000.0
5937.5,16.574,-0.0384506,24.3274,0.778059297766,53.297743797302246,1907.96848769,40,0.0,7.7881081104278564,0.987809,0.15758,2.80783,7.7355265617370605,-0.0806834,8000.0
