MinReturn,LossBefore,ItrTime,Time,LossAfter,MeanKL,ExplainedVariance,NumTrajs,AveragePolicyStd,MaxKL,TotalExecTime,AverageReturn,Entropy,MaxReturn,StdReturn,Perplexity
0.0,-0.0,8.551085233688354,8.551079273223877,-0.0,0.0,1,20,0.827472,0.0,8.493829727172852,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.975206136703491,17.529903173446655,-0.0,0.0,1,20,0.827472,0.0,8.860554456710815,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.789193868637085,26.32175588607788,-0.0,0.0,1,20,0.827472,0.0,8.759565353393555,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.605590105056763,34.93121695518494,-0.0,0.0,1,20,0.827472,0.0,8.576498985290527,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.686934232711792,43.62451124191284,-0.0,0.0,1,20,0.827472,0.0,8.645697355270386,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.151968479156494,51.77996850013733,-0.0,0.0,1,20,0.827472,0.0,8.123334169387817,0.0,2.45436,0.0,0.0,11.639
0.0,-0.0,8.585226774215698,60.37275052070618,-0.0,0.0,1,20,0.827472,0.0,8.544135093688965,0.0,2.45436,0.0,0.0,11.639
