NumTrajs,LossAfter,ItrTime,Perplexity,Entropy,MinReturn,AverageReturn,AveragePolicyStd,Time,MeanKL,ExplainedVariance,TotalExecTime,MaxReturn,StdReturn,LossBefore,MaxKL
20,-0.135497,5.085617303848267,15.4937,2.74043,7900.0,12390.0,0.95435,5.085613250732422,0.600892,0.614939713009,5.022724628448486,16500.0,1977.34670708,-0.000210829,1.55516
20,-0.0388613,4.935532331466675,15.4904,2.74022,2500.0,8985.0,0.954807,10.02527117729187,0.204341,0.353491019383,4.870391368865967,14000.0,3381.31261495,0.0146296,0.753296
20,-0.0164616,4.6105194091796875,15.6042,2.74754,19600.0,20965.0,0.958007,14.640823602676392,0.0202351,0.984223615727,4.567714214324951,21700.0,594.369413749,-0.00921593,0.127732
20,-0.0295816,4.638725996017456,15.5324,2.74293,18900.0,20655.0,0.955635,19.28854537010193,0.0393826,0.974275934739,4.5957255363464355,21600.0,882.312302986,-0.0182808,0.138464
20,-0.049154,5.054202556610107,15.3911,2.73379,17300.0,19945.0,0.951473,24.34937047958374,0.0770459,0.959416066024,5.017530918121338,20800.0,958.89259044,-0.0311793,0.259566
20,-0.0640614,4.778388977050781,15.153,2.7182,18300.0,20735.0,0.944131,29.136895895004272,0.156799,0.971749726827,4.716889142990112,21700.0,900.152764813,-0.0352613,1.27319
20,-0.0587752,4.803442001342773,14.8882,2.70057,15300.0,19645.0,0.936223,33.94546031951904,0.226301,0.921740901003,4.761403799057007,21800.0,1776.64712309,-0.0100514,0.524339
