NumTrajs,Entropy,AveragePolicyStd,MeanKL,TotalExecTime,Time,StdReturn,MinReturn,Perplexity,AverageReturn,ExplainedVariance,ItrTime,MaxKL,MaxReturn,LossBefore,LossAfter
20,2.83651,0.999438,1.22612,11.329450845718384,11.545564413070679,174.355957742,0.0,17.0561,40.0,0.106844920637,11.545570850372314,117.621,800.0,0.00452456,-0.194294
20,2.84104,1.00167,0.0,12.970102548599243,24.7770414352417,0.0,0.0,17.1335,0.0,1,13.20844841003418,0.0,0.0,-0.0,-0.0
20,2.84104,1.00167,0.000842792,14.014682292938232,38.99412131309509,43.5889894354,0.0,17.1335,10.0,0.0501690163674,14.21009349822998,0.131423,200.0,0.00988461,0.00780308
20,2.84598,1.00412,0.0,14.444091558456421,53.5648889541626,0.0,0.0,17.2184,0.0,1,14.554168224334717,0.0,0.0,-0.0,-0.0
20,2.84598,1.00412,0.0,13.563873767852783,67.21542572975159,0.0,0.0,17.2184,0.0,1,13.643007278442383,0.0,0.0,-0.0,-0.0
20,2.84598,1.00412,0.0,13.001035451889038,80.3198893070221,0.0,0.0,17.2184,0.0,1,13.089475154876709,0.0,0.0,-0.0,-0.0
20,2.84598,1.00412,0.000464533,13.06620168685913,93.48119521141052,43.5889894354,0.0,17.2184,10.0,0.087841303309,13.155372619628906,0.00547996,200.0,-0.000265865,-0.00172753
