NumTrajs,Time,AverageReturn,MaxReturn,MaxKL,ExplainedVariance,StdReturn,ItrTime,Perplexity,LossBefore,MinReturn,Entropy,AveragePolicyStd,MeanKL,TotalExecTime,LossAfter
20,4.970818519592285,5.0,100.0,0.650822,0.403653274872,21.7944947177,4.970822095870972,15.3903,0.0113844,0.0,2.73374,0.949513,0.0418462,4.916133403778076,0.00996341
20,9.7853364944458,0.0,0.0,0.0,1,0.0,4.810131549835205,15.5665,-0.0,0.0,2.74512,0.954894,0.0,4.768295049667358,-0.0
20,14.556450843811035,0.0,0.0,0.0,1,0.0,4.766979932785034,15.5665,-0.0,0.0,2.74512,0.954894,0.0,4.735582590103149,-0.0
20,19.36892342567444,0.0,0.0,0.0,1,0.0,4.8088061809539795,15.5665,-0.0,0.0,2.74512,0.954894,0.0,4.778876304626465,-0.0
20,24.170700550079346,0.0,0.0,0.0,1,0.0,4.795517206192017,15.5665,-0.0,0.0,2.74512,0.954894,0.0,4.7587645053863525,-0.0
20,28.942333936691284,0.0,0.0,0.0,1,0.0,4.765132665634155,15.5665,-0.0,0.0,2.74512,0.954894,0.0,4.733614206314087,-0.0
20,33.313809394836426,15.0,300.0,0.457671,0.159007442191,65.3834841531,4.367398500442505,15.5665,-0.0146651,0.0,2.74512,0.954894,0.00849235,4.332821846008301,-0.0185882
