MeanKL,Entropy,LossBefore,LossAfter,Perplexity,Time,AveragePolicyStd,MinReturn,ItrTime,NumTrajs,MaxReturn,ExplainedVariance,MaxKL,TotalExecTime,AverageReturn,StdReturn
0.126957,1.73658,-0.0131945,-0.0652199,5.67789,6.656180143356323,0.58088,0.0,6.656186580657959,40,300.0,0.0678378507306,1.3189,6.57327127456665,15.0,57.2276157113
0.122477,1.72338,0.0121013,-0.0389265,5.60346,13.619688272476196,0.576415,0.0,6.959229469299316,40,500.0,0.578953883572,0.952253,6.876224517822266,212.5,148.639664962
0.0576453,1.72944,-0.0270048,-0.0560545,5.63747,19.649163007736206,0.578349,0.0,6.025034427642822,40,900.0,0.738826875991,0.397117,5.912498474121094,407.5,178.027385534
0.0812029,1.71593,0.00791644,-0.0187648,5.56186,27.145811319351196,0.574605,300.0,7.491862535476685,40,1200.0,0.789991690867,0.523877,7.422239780426025,497.5,171.008040747
0.109194,1.71989,0.0398287,0.00245754,5.58392,33.365108013153076,0.576083,400.0,6.2058563232421875,40,1400.0,0.687213437788,0.475043,6.1594016551971436,735.0,229.728100153
0.256719,1.73981,0.00376172,-0.070191,5.69624,39.63553833961487,0.582644,700.0,6.26332426071167,40,2800.0,0.616821673481,0.874837,6.182143926620483,1792.5,487.025410015
0.274146,1.74169,-0.0466573,-0.144741,5.70696,45.77268385887146,0.583337,3100.0,6.1307196617126465,40,5800.0,0.808968568324,1.0985,6.084314346313477,4380.0,711.407056473
