ExplainedVariance,Entropy,AveragePolicyStd,Perplexity,StdReturn,LossBefore,AverageReturn,LossAfter,MeanKL,TotalExecTime,NumTrajs,MaxKL,MaxReturn,Time,ItrTime,MinReturn
0.338171932449,3.08155,1.12957,21.7921,687.022561493,-0.00293249,800.0,-0.00618821,0.00468022,27.69940733909607,20,1.64788,2100.0,27.960275650024414,27.960280656814575,0.0
0.434891904174,3.07862,1.12792,21.7283,857.481778232,-0.00874762,665.0,-0.0115688,0.00237045,30.76069951057434,20,0.0908791,3400.0,58.909907817840576,30.930782318115234,0.0
0.482168089389,3.07424,1.12546,21.6335,2265.71732571,0.0073933,1945.0,0.00555382,0.00098941,25.936660766601562,20,0.0845557,8300.0,84.96313166618347,26.046903610229492,0.0
0.469855148801,3.07794,1.12757,21.7136,1205.60150962,0.0129401,1045.0,0.0102147,0.00386154,26.020999908447266,20,0.0736243,5100.0,111.06887984275818,26.10346269607544,0.0
0.375494596667,3.08441,1.13123,21.8545,956.033472217,-0.00215657,700.0,-0.00590906,0.00723668,29.3378484249115,20,1.42116,3200.0,140.51920413970947,29.444288969039917,0.0
0.3587051192,3.08333,1.13063,21.831,941.209328471,0.00183946,775.0,-0.00225151,0.00558878,29.576502799987793,20,0.100552,2500.0,170.19464373588562,29.66155219078064,0.0
0.304301489538,3.08425,1.1312,21.8511,1036.82206767,0.00524063,1000.0,0.00234963,0.00203139,26.406352758407593,20,1.18954,3800.0,196.6894383430481,26.488195180892944,0.0
