ItrTime,LossBefore,LossAfter,Time,MeanKL,AverageReturn,ExplainedVariance,StdReturn,MaxReturn,NumTrajs,TotalExecTime,MaxKL,MinReturn,AveragePolicyStd,Perplexity,Entropy
6.51119327545166,0.0140996,-0.0117358,6.511186838150024,0.097715,127.5,0.632513556477,70.6664701255,300.0,40,6.430681943893433,0.263886,0.0,0.58088,5.67789,1.73658
6.213176727294922,0.0289559,-0.0286931,12.730164051055908,0.20838,355.0,0.24797998969,258.795285892,1200.0,40,6.125035285949707,0.596681,0.0,0.58559,5.75851,1.75068
6.970117568969727,-0.00855329,-0.172808,19.702868461608887,0.676949,2725.0,0.530777505907,1020.47782925,4800.0,40,6.905601739883423,1.41114,1100.0,0.590949,5.84249,1.76516
6.5040442943573,-0.039876,-0.0649592,26.225605010986328,0.125765,6887.5,0.921114486532,860.577567683,7900.0,40,6.4426634311676025,0.280901,3600.0,0.590008,5.81755,1.76088
6.895695209503174,-0.0596408,-0.0865036,33.12997388839722,0.0957504,7312.5,0.942477010554,741.34590442,8200.0,40,6.8254311084747314,0.301945,3200.0,0.584224,5.70271,1.74094
5.958832025527954,-0.0553224,-0.108917,39.09641075134277,0.212992,7407.5,0.980676999248,370.396746746,8200.0,40,5.87725043296814,0.597567,6400.0,0.575411,5.53517,1.71112
6.166089773178101,-0.0405316,-0.125458,45.267757177352905,0.487058,7087.5,0.958930185293,417.245431371,7900.0,40,6.105817079544067,0.714608,5700.0,0.566647,5.38415,1.68346
