ItrTime,AverageReturn,LossBefore,MaxKL,Entropy,AveragePolicyStd,Perplexity,TotalExecTime,MaxReturn,ExplainedVariance,LossAfter,NumTrajs,MinReturn,StdReturn,Time,MeanKL
4.884600877761841,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.811379432678223,0.0,1,-0.0,40,0.0,0.0,4.884596824645996,0.0
4.769860744476318,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.688639879226685,0.0,1,-0.0,40,0.0,0.0,9.661619424819946,0.0
4.702193975448608,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.6531312465667725,0.0,1,-0.0,40,0.0,0.0,14.368911027908325,0.0
4.762306451797485,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.725664854049683,0.0,1,-0.0,40,0.0,0.0,19.135926008224487,0.0
4.8384034633636475,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.795849800109863,0.0,1,-0.0,40,0.0,0.0,23.982998371124268,0.0
4.61654257774353,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.557188272476196,0.0,1,-0.0,40,0.0,0.0,28.603364944458008,0.0
4.785557508468628,0.0,-0.0,0.0,2.40341,0.805297,11.0609,4.728683948516846,0.0,1,-0.0,40,0.0,0.0,33.394474029541016,0.0
