Time,AverageReturn,ExplainedVariance,AveragePolicyStd,ItrTime,NumTrajs,MaxReturn,MeanKL,Entropy,LossBefore,MinReturn,Perplexity,StdReturn,LossAfter,TotalExecTime,MaxKL
14.30292558670044,65.0,0.0707231633961,0.999438,14.302931785583496,20,1300.0,0.00438451,2.83651,-0.00739352,0.0,17.0561,283.32843133,-0.00833583,14.11123013496399,0.403903
27.669248342514038,160.0,0.16493696022,0.995763,13.350932359695435,20,1800.0,0.15096,2.82912,-0.00260328,0.0,16.9305,458.693797647,0.02696,13.175025463104248,27.0617
40.93522548675537,0.0,1,0.995121,13.256195068359375,20,0.0,0.0,2.82782,-0.0,0.0,16.9085,0.0,-0.0,13.203535556793213,0.0
55.09943604469299,100.0,0.0728721260132,0.995121,14.15566897392273,20,1100.0,0.05622,2.82782,0.0285172,0.0,16.9085,301.66206258,0.0246993,13.99919080734253,5.98181
69.09883046150208,10.0,0.0433125222076,1.00224,13.994655132293701,20,200.0,0.178458,2.84207,-0.0123699,0.0,17.1513,43.5889894354,-0.0204064,13.794870376586914,21.9345
83.60799217224121,340.0,0.173835012659,0.999142,14.486056327819824,20,4300.0,0.0037273,2.83589,-0.00896914,0.0,17.0456,1058.96175568,-0.0138004,14.389004707336426,0.253434
97.79245734214783,0.0,1,0.996917,14.170084238052368,20,0.0,0.0,2.8314,-0.0,0.0,16.9693,0.0,-0.0,14.097925186157227,0.0
