LossBefore,MeanKL,AverageReturn,NumTrajs,Perplexity,AveragePolicyStd,MinReturn,TotalExecTime,ItrTime,ExplainedVariance,MaxKL,Time,Entropy,LossAfter,StdReturn,MaxReturn
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.63054609298706,10.698316097259521,1,0.0,10.698312759399414,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.509969472885132,10.586671590805054,1,0.0,21.28751826286316,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.340523958206177,10.382822513580322,1,0.0,31.675761938095093,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.565057754516602,10.628942966461182,1,0.0,42.309226274490356,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.530306816101074,10.575371503829956,1,0.0,52.89246654510498,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.729511022567749,10.76427173614502,1,0.0,63.66054630279541,2.45436,-0.0,0.0,0.0
-0.0,0.0,0.0,20,11.639,0.827472,0.0,10.43442988395691,10.46859097480774,1,0.0,74.13858366012573,2.45436,-0.0,0.0,0.0
