Time,MeanKL,AveragePolicyStd,Perplexity,TotalExecTime,LossAfter,Entropy,StdReturn,NumTrajs,MaxReturn,MaxKL,MinReturn,LossBefore,AverageReturn,ItrTime,ExplainedVariance
5.988890647888184,0.994454,0.58088,5.67789,5.869550704956055,-0.0951321,1.73658,183.030052177,40,800.0,2.47935,0.0,0.0367998,150.0,5.988894939422607,0.08233938189
12.18187427520752,0.367117,0.590112,5.89072,6.10814905166626,-0.06499,1.77338,2332.29500707,40,7000.0,1.21571,0.0,0.0141704,3180.0,6.18521785736084,0.460980914505
18.09806728363037,0.471852,0.591757,5.93261,5.8664915561676025,-0.140729,1.78046,900.551914106,40,6000.0,0.980926,2200.0,-0.0260259,4472.5,5.913138389587402,0.746102767563
23.9571635723114,0.188725,0.588668,5.85591,5.799904823303223,0.00561648,1.76745,2483.08150289,40,7700.0,0.683191,0.0,0.0526954,4532.5,5.8553361892700195,0.532263287171
29.979933738708496,0.057068,0.596034,6.01225,5.957923650741577,-0.0722437,1.7938,525.303483712,40,7600.0,0.637872,5500.0,-0.0360491,6657.5,6.002057075500488,0.959537233612
36.28174543380737,0.0343968,0.590825,5.90485,6.2114081382751465,-0.0719879,1.77577,406.440340025,40,7800.0,0.163547,5900.0,-0.0549653,7007.5,6.280771017074585,0.97751102777
42.58714270591736,0.0573906,0.582916,5.74478,6.213998556137085,-0.0740225,1.74829,479.687398208,40,8100.0,0.30866,5900.0,-0.044896,7070.0,6.294017791748047,0.975587242255
