Perplexity,LossBefore,ExplainedVariance,MinReturn,AverageReturn,Time,AveragePolicyStd,LossAfter,ItrTime,TotalExecTime,MaxReturn,StdReturn,NumTrajs,MaxKL,Entropy,MeanKL
13.0471,0.0212835,0.379655978748,0.0,120.0,10.112285852432251,0.87453,-0.0342828,10.11229157447815,9.916717052459717,400.0,128.840987267,20,1.36544,2.56857,0.194319
13.3278,0.00898584,0.271392089593,300.0,3110.0,20.232349634170532,0.883709,-0.0356422,10.114020347595215,9.876652240753174,5600.0,1546.90012606,20,0.340408,2.58985,0.161373
13.3878,-0.0307579,0.879902226761,13100.0,16455.0,33.22323036193848,0.885765,-0.0476419,12.9816415309906,12.940696477890015,19100.0,1443.42474691,20,0.109591,2.59435,0.0592404
13.1835,-0.0367323,0.887865090619,13500.0,16365.0,46.33569645881653,0.879052,-0.0669255,13.107262372970581,12.966530561447144,19300.0,1495.75231907,20,0.324043,2.57897,0.119839
12.9436,-0.0243944,0.846981150989,12500.0,16480.0,57.86138725280762,0.87097,-0.0599341,11.511572122573853,11.412328004837036,19400.0,1733.37820455,20,0.333427,2.5606,0.153403
12.7867,-0.0311652,0.823057196713,11600.0,15580.0,70.60589170455933,0.865594,-0.100808,12.735251665115356,12.619099140167236,19000.0,2125.69988474,20,0.654493,2.5484,0.329845
12.589,-0.0256068,0.676060648492,9500.0,12020.0,82.17858028411865,0.858723,-0.0873996,11.56839108467102,11.448699951171875,16100.0,1880.58501536,20,0.633782,2.53282,0.286633
