MaxKL,AverageReturn,Perplexity,AveragePolicyStd,MeanKL,Entropy,Time,LossBefore,ItrTime,NumTrajs,MaxReturn,TotalExecTime,MinReturn,StdReturn,LossAfter,ExplainedVariance
5705.81,45.0,17.1021,1.00066,49.2081,2.8392,16.08262586593628,0.00704409,16.0826313495636,20,500.0,15.885947227478027,0.0,124.398553046,1.86333,0.452465075858
280.231,35.0,17.223,1.00432,4.24763,2.84624,33.019909143447876,-0.00159939,16.928548097610474,20,700.0,16.755412101745605,0.0,152.561463024,0.918076,0.315697259552
0.0,0.0,17.2092,1.00389,0.0,2.84545,49.338966846466064,-0.0,16.311232805252075,20,0.0,16.14952826499939,0.0,0.0,-0.0,1
24.3137,10.0,17.2092,1.00389,0.22599,2.84545,66.81053495407104,0.00970378,17.429381847381592,20,200.0,17.308525323867798,0.0,43.5889894354,-0.02827,0.240530381747
0.0,0.0,17.2929,1.00627,0.0,2.8503,85.02256798744202,-0.0,18.160778760910034,20,0.0,17.917957305908203,0.0,0.0,-0.0,1
17.711,50.0,17.2929,1.00627,0.312896,2.8503,101.97214365005493,0.0207952,16.93645930290222,20,700.0,16.785828351974487,0.0,162.788205961,0.0288936,0.342322901125
0.0,0.0,17.4737,1.01151,0.0,2.86069,119.80154371261597,-0.0,17.819023370742798,20,0.0,17.62570071220398,0.0,0.0,-0.0,1
