NumTrajs,MeanKL,Time,Perplexity,TotalExecTime,LossAfter,StdReturn,LossBefore,ExplainedVariance,MaxReturn,AverageReturn,ItrTime,AveragePolicyStd,Entropy,MinReturn,MaxKL
40,0.386185,7.105363607406616,16.3558,7.03457236289978,-0.0282062,33.0718913883,0.0179702,0.0191578472139,100.0,12.5,7.105367422103882,0.982009,2.79458,0.0,82.1953
40,0.118956,14.2399582862854,16.6524,7.034990549087524,-0.0472013,164.601792214,-0.00521239,0.0508478610633,600.0,112.5,7.130099296569824,0.991333,2.81255,0.0,4.40051
40,0.122097,22.097708463668823,16.609,7.775493860244751,-0.0332738,362.31892029,0.00476258,0.107674506309,1600.0,365.0,7.854800462722778,0.98969,2.80995,0.0,6.5744
40,0.118635,29.21446681022644,16.6486,7.013917684555054,-0.0773649,794.292137692,-0.0243882,0.324046792745,3900.0,1140.0,7.107483625411987,0.99026,2.81233,100.0,6.93485
40,0.200473,36.349637508392334,16.4468,7.012172222137451,-0.0724186,796.394217709,-0.022538,0.4536993485,4500.0,1922.5,7.131571531295776,0.984715,2.80013,200.0,22.0882
40,0.0583244,43.6518120765686,16.2626,7.217155694961548,-0.0628348,956.608592895,-0.0361852,0.612487053113,5500.0,3370.0,7.296183347702026,0.978897,2.78887,1800.0,21.5879
40,0.0900522,51.07282614707947,15.971,7.356909513473511,-0.0550548,1223.39435588,-0.0205674,0.621060643154,6200.0,3792.5,7.403821706771851,0.969985,2.77077,1300.0,3.65173
