Perplexity,LossBefore,ItrTime,AverageReturn,MaxKL,Time,NumTrajs,MinReturn,Entropy,AveragePolicyStd,ExplainedVariance,TotalExecTime,MeanKL,MaxReturn,LossAfter,StdReturn
13.0471,-0.0,16.686412572860718,0.0,0.0,16.68640661239624,20,0.0,2.56857,0.87453,1,16.32529854774475,0.0,0.0,-0.0,0.0
13.0471,-0.0,15.143646955490112,0.0,0.0,31.84813690185547,20,0.0,2.56857,0.87453,1,14.880007028579712,0.0,0.0,-0.0,0.0
13.0471,-0.0,15.756048917770386,0.0,0.0,47.61898922920227,20,0.0,2.56857,0.87453,1,15.581789255142212,0.0,0.0,-0.0,0.0
13.0471,-0.0,15.99184250831604,0.0,0.0,63.65812540054321,20,0.0,2.56857,0.87453,1,15.80156683921814,0.0,0.0,-0.0,0.0
13.0471,-0.0,16.775333166122437,0.0,0.0,80.4405472278595,20,0.0,2.56857,0.87453,1,16.568245887756348,0.0,0.0,-0.0,0.0
13.0471,-0.0,14.496007442474365,0.0,0.0,94.95627808570862,20,0.0,2.56857,0.87453,1,14.355468988418579,0.0,0.0,-0.0,0.0
13.0471,-0.0,14.228224992752075,0.0,0.0,109.19009518623352,20,0.0,2.56857,0.87453,1,14.105016469955444,0.0,0.0,-0.0,0.0
