MaxKL,Entropy,MaxReturn,Perplexity,ItrTime,LossBefore,NumTrajs,MeanKL,TotalExecTime,Time,ExplainedVariance,LossAfter,AverageReturn,MinReturn,AveragePolicyStd,StdReturn
0.535243,2.45436,1900.0,11.639,10.736661195755005,0.0163763,20,0.135647,10.660893440246582,10.736652851104736,0.0302625379702,-0.00519708,190.0,0.0,0.827472,457.055795281
0.327174,2.47074,28300.0,11.8312,10.516243696212769,-0.0216719,20,0.140201,10.418976783752441,21.259196996688843,0.480080298766,-0.0523287,19940.0,9400.0,0.834686,4681.28187573
0.390014,2.4599,39200.0,11.7037,10.434545278549194,-0.0225035,20,0.1956,10.388763666152954,31.697269201278687,0.89997924579,-0.058696,36100.0,31600.0,0.830074,2386.41991276
0.0220749,2.44865,39500.0,11.5727,10.680518627166748,-0.0188183,20,0.00567353,10.637052774429321,42.384862422943115,0.86911555771,-0.0217203,29690.0,0.0,0.825405,15082.8346142
0.059168,2.43924,40000.0,11.4643,10.513245105743408,-0.0240721,20,0.0329923,10.43484377861023,52.90692353248596,0.939141823493,-0.0333956,37735.0,24900.0,0.821207,3085.81836795
0.0178081,2.4272,40100.0,11.3272,10.5409574508667,-0.00863842,20,0.00499182,10.497696876525879,63.45161008834839,0.975771624601,-0.0102659,38755.0,36900.0,0.816363,976.97236399
0.0415873,2.42289,40200.0,11.2784,10.43921947479248,-0.00423906,20,0.00706272,10.367291927337646,73.89500069618225,0.979005819588,-0.00734695,39065.0,37800.0,0.814646,673.257008876
