Entropy,Perplexity,MaxKL,LossBefore,MeanKL,MinReturn,AveragePolicyStd,StdReturn,ExplainedVariance,AverageReturn,Time,NumTrajs,TotalExecTime,LossAfter,ItrTime,MaxReturn
1.73658,5.67789,1.6624,-0.00861142,0.470716,0.0,0.58088,1550.92714207,0.223164322371,1125.0,5.490264654159546,40,5.394770622253418,-0.0758576,5.490268707275391,7700.0
1.72797,5.6292,0.177726,0.00629199,0.0327232,0.0,0.57838,3147.33915395,0.5115156035,2097.5,11.040738582611084,40,5.455999135971069,-0.00294686,5.541716814041138,8100.0
1.73111,5.64694,0.0949273,-0.00491784,0.0149663,0.0,0.579218,2193.02160272,0.464695874977,1362.5,16.50654697418213,40,5.419578313827515,-0.0142078,5.461943864822388,7600.0
1.72865,5.63307,0.437951,0.00261999,0.0490635,0.0,0.578751,2581.08020023,0.551372606889,3245.0,22.75019645690918,40,6.1795501708984375,-0.0197853,6.235316514968872,7700.0
1.72997,5.64046,1.29794,-0.0114201,0.468501,500.0,0.578928,1274.32334986,0.511283054538,3290.0,28.16788339614868,40,5.351990699768066,-0.110454,5.408268213272095,7700.0
1.72425,5.60834,0.30584,0.0210934,0.0627722,0.0,0.577571,2654.04290659,0.493898485294,1217.5,35.43842649459839,40,7.191737651824951,-0.00307847,7.257431268692017,8100.0
1.7348,5.6678,0.762987,0.0176875,0.282842,0.0,0.58108,3099.25797571,0.50763666004,1960.0,40.766523599624634,40,5.278751373291016,-0.0265492,5.316098928451538,7600.0
