AverageReturn,ItrTime,Entropy,Perplexity,MinReturn,MeanKL,Time,AveragePolicyStd,TotalExecTime,LossBefore,LossAfter,MaxKL,StdReturn,NumTrajs,ExplainedVariance,MaxReturn
25125.0,23.30650281906128,2.5608,12.9461,14400.0,1.79398,23.306496381759644,0.870797,23.195845365524292,-0.022549,-0.229051,5.27265,5441.21999188,20,0.421325881792,36100.0
23300.0,24.008980751037598,2.53825,12.6575,16600.0,1.61692,47.319544076919556,0.861219,23.858428955078125,0.00960245,-0.191377,2.905,4199.28565354,20,0.461780169246,33800.0
46835.0,22.96472430229187,2.54305,12.7184,0.0,0.0391753,70.28926420211792,0.863307,22.880320072174072,0.0003774,-0.00707612,0.167669,10768.5781327,20,0.882951185957,50500.0
49060.0,23.838459491729736,2.54324,12.7208,46200.0,0.0470265,94.13233160972595,0.863348,23.730591535568237,-0.0128251,-0.0239657,0.140136,1182.1167455,20,0.963874400581,50600.0
47615.0,22.66894006729126,2.53683,12.6395,0.0,0.00363638,116.80669474601746,0.860696,22.54207706451416,0.00258686,-0.000967037,0.0394172,10937.1054215,20,0.901610682177,51300.0
50160.0,23.615452527999878,2.53812,12.6559,49400.0,0.0219157,140.42494010925293,0.861336,23.485655784606934,-0.00860919,-0.0139056,0.112256,528.583011456,20,0.975360221767,51900.0
50190.0,23.486560583114624,2.53381,12.6015,49300.0,0.00612754,163.91487455368042,0.859517,23.394808769226074,-0.0181341,-0.0221507,0.0830884,439.20382512,20,0.975807060182,50900.0
