ExplainedVariance,TotalExecTime,NumTrajs,Perplexity,Time,MinReturn,StdReturn,MaxReturn,LossAfter,MeanKL,Entropy,LossBefore,AverageReturn,MaxKL,AveragePolicyStd,ItrTime
0.156431806982,5.812587738037109,20,15.2117,5.903639793395996,0.0,111.691539518,300.0,-0.055318,0.0938914,2.72206,-0.0257349,55.0,0.909277,0.947542,5.903645038604736
0.839879501847,6.13049840927124,20,14.8252,12.135920524597168,100.0,84.2614977318,400.0,-0.0555315,0.107227,2.69633,-0.0203305,270.0,0.961698,0.935093,6.229721307754517
0.919443972577,5.6735169887542725,20,14.6752,17.875053882598877,300.0,63.2455532034,600.0,-0.0144083,0.0745757,2.68616,0.0127705,400.0,0.866386,0.930295,5.736534833908081
0.885018607099,5.315898180007935,20,14.7692,23.258098602294922,400.0,136.38181697,1000.0,-0.0126464,0.0190988,2.69255,-0.00457149,620.0,0.0946199,0.933402,5.3703858852386475
0.899547321699,5.354889392852783,20,14.7355,28.673124313354492,600.0,115.758369028,1000.0,-0.00770417,0.025682,2.69026,0.00143216,760.0,0.14356,0.931866,5.4006524085998535
0.865519192072,5.694953918457031,20,14.7461,34.41896152496338,600.0,209.463600657,1500.0,-0.0060203,0.0216103,2.69098,0.00410146,975.0,0.106211,0.932293,5.74177622795105
0.827613071107,5.647130012512207,20,14.7763,40.10175561904907,700.0,298.789223367,1800.0,-0.00972786,0.031819,2.69303,0.0013496,1135.0,0.0872441,0.933202,5.6773681640625
