TotalExecTime,NumTrajs,Entropy,ItrTime,Time,ExplainedVariance,LossAfter,StdReturn,MinReturn,MaxReturn,LossBefore,AverageReturn,MaxKL,AveragePolicyStd,Perplexity,MeanKL
4.4300854206085205,40,2.4367,4.511899709701538,4.511892318725586,0.126557634312,-0.13886,113.990131152,0.0,400.0,0.00121577,72.5,6.06272,0.82843,11.4353,1.10061
4.279797315597534,40,2.43792,4.361792325973511,8.878684282302856,0.48767218565,-0.0696882,515.6003782,0.0,1600.0,-0.0205401,562.5,1.36622,0.827861,11.4492,0.175279
5.292793035507202,40,2.42765,5.319574356079102,14.202344417572021,0.634284784424,-0.0229461,325.422801905,200.0,1700.0,-0.0151486,1010.0,0.029026,0.823259,11.3322,0.00643926
4.304856061935425,40,2.42007,4.328005790710449,18.53985285758972,0.531788615338,-0.0243484,388.426312188,200.0,1800.0,-0.00410404,1025.0,0.569788,0.820928,11.2467,0.0734717
3.5159597396850586,40,2.41802,3.5537400245666504,22.09627366065979,0.725546547794,-0.0434058,263.201443765,300.0,1700.0,-0.00344973,1165.0,0.781068,0.820061,11.2236,0.110137
4.114553213119507,40,2.4163,4.1554625034332275,26.25934624671936,0.841265383181,0.0230127,172.046505341,900.0,1600.0,0.0298568,1230.0,0.112564,0.818194,11.2043,0.0168667
4.687862157821655,40,2.43123,4.7319419384002686,30.997004508972168,0.866684237099,-0.035201,156.344971138,800.0,1600.0,-0.0101568,1242.5,0.598288,0.825208,11.3728,0.0983283
