MinReturn,LossBefore,Entropy,Perplexity,TotalExecTime,ExplainedVariance,AveragePolicyStd,LossAfter,MaxReturn,MaxKL,StdReturn,AverageReturn,NumTrajs,ItrTime,MeanKL,Time
0.0,-0.0,2.84233,17.1557,9.635136604309082,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,9.687609910964966,0.0,9.687607288360596
0.0,-0.0,2.84233,17.1557,9.625139236450195,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,9.700096607208252,0.0,19.390721559524536
0.0,-0.0,2.84233,17.1557,9.572532176971436,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,9.625815868377686,0.0,29.032293558120728
0.0,-0.0,2.84233,17.1557,8.637689590454102,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,8.66861605644226,0.0,37.70759606361389
0.0,-0.0,2.84233,17.1557,8.29035210609436,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,8.324029445648193,0.0,46.03610634803772
0.0,-0.0,2.84233,17.1557,9.495148181915283,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,9.544872045516968,0.0,55.58519268035889
0.0,-0.0,2.84233,17.1557,9.631314992904663,1,1.00326,-0.0,0.0,0.0,0.0,0.0,20,9.670585870742798,0.0,65.26437091827393
