NumTrajs,LossBefore,ExplainedVariance,MeanKL,MaxKL,AverageReturn,StdReturn,Entropy,MinReturn,ItrTime,TotalExecTime,Time,MaxReturn,Perplexity,AveragePolicyStd,LossAfter
20,-0.0203549,0.586763710457,0.633585,1.29268,12815.0,6366.18213689,2.84233,0.0,9.720239877700806,9.642143726348877,9.720234394073486,20700.0,17.1557,1.00326,-0.0793078
20,-0.0175776,0.682542570075,0.103929,0.256239,12585.0,10547.4771865,2.82198,0.0,10.34536600112915,10.238078117370605,20.06986975669861,29100.0,16.81,0.99281,-0.049908
20,-0.00914651,0.674510781614,0.0807382,0.271481,10000.0,10170.791513,2.81319,0.0,10.38102126121521,10.313342094421387,30.454668045043945,28500.0,16.6629,0.988379,-0.03373
20,-0.0122823,0.685116702949,0.199753,0.570351,20490.0,10267.7115269,2.80861,0.0,10.7912917137146,10.730282545089722,41.249595642089844,30200.0,16.5869,0.986137,-0.0584321
20,-0.0103805,0.669364629698,0.107053,0.258392,25400.0,7508.92801936,2.80247,0.0,10.73161506652832,10.672870874404907,51.99092650413513,35900.0,16.4853,0.983132,-0.0365015
20,0.000392744,0.480960727227,0.285657,0.648198,15355.0,2922.58019565,2.79728,8400.0,10.810072183609009,10.756117820739746,62.80594205856323,22800.0,16.4,0.98058,-0.068476
20,-0.012525,0.623995347091,0.109677,0.187938,16480.0,6422.42944687,2.79748,0.0,10.59213900566101,10.538267612457275,73.40261960029602,24500.0,16.4032,0.98062,-0.0411566
