NumTrajs,Time,MeanKL,LossAfter,MinReturn,Entropy,MaxReturn,TotalExecTime,AverageReturn,LossBefore,AveragePolicyStd,MaxKL,ExplainedVariance,ItrTime,StdReturn,Perplexity
20,32.95749759674072,0.0,-0.0,0.0,2.7481,0.0,32.52914333343506,0.0,-0.0,0.956152,0.0,1,32.957502365112305,0.0,15.613
20,64.65240502357483,0.0,-0.0,0.0,2.7481,0.0,31.314924478530884,0.0,-0.0,0.956152,0.0,1,31.670605659484863,0.0,15.613
20,97.96885633468628,0.0,-0.0,0.0,2.7481,0.0,33.08781933784485,0.0,-0.0,0.956152,0.0,1,33.29330277442932,0.0,15.613
20,132.27408623695374,0.0,-0.0,0.0,2.7481,0.0,33.890047550201416,0.0,-0.0,0.956152,0.0,1,34.284411907196045,0.0,15.613
20,165.88890051841736,0.0,-0.0,0.0,2.7481,0.0,33.39218521118164,0.0,-0.0,0.956152,0.0,1,33.59612464904785,0.0,15.613
20,199.8158049583435,0.0,-0.0,0.0,2.7481,0.0,33.500112533569336,0.0,-0.0,0.956152,0.0,1,33.91169357299805,0.0,15.613
20,235.52503538131714,0.0,-0.0,0.0,2.7481,0.0,35.31384468078613,0.0,-0.0,0.956152,0.0,1,35.68937563896179,0.0,15.613
