Time,MaxReturn,LossAfter,TotalExecTime,NumTrajs,StdReturn,ExplainedVariance,Entropy,MaxKL,Perplexity,ItrTime,MinReturn,LossBefore,AverageReturn,AveragePolicyStd,MeanKL
14.720313310623169,0.0,-0.0,14.580436944961548,20,0.0,1,2.7007,0.0,14.8902,14.720315217971802,0.0,-0.0,0.0,0.935103,0.0
29.869345903396606,0.0,-0.0,14.976849555969238,20,0.0,1,2.7007,0.0,14.8902,15.146501541137695,0.0,-0.0,0.0,0.935103,0.0
45.41072058677673,0.0,-0.0,15.47696828842163,20,0.0,1,2.7007,0.0,14.8902,15.538390636444092,0.0,-0.0,0.0,0.935103,0.0
61.09973359107971,0.0,-0.0,15.58644413948059,20,0.0,1,2.7007,0.0,14.8902,15.684970617294312,0.0,-0.0,0.0,0.935103,0.0
76.35395216941833,0.0,-0.0,15.169177770614624,20,0.0,1,2.7007,0.0,14.8902,15.246880769729614,0.0,-0.0,0.0,0.935103,0.0
90.40149927139282,0.0,-0.0,13.980998516082764,20,0.0,1,2.7007,0.0,14.8902,14.033527851104736,0.0,-0.0,0.0,0.935103,0.0
104.19383883476257,0.0,-0.0,13.752068996429443,20,0.0,1,2.7007,0.0,14.8902,13.786231994628906,0.0,-0.0,0.0,0.935103,0.0
