MaxKL,StdReturn,LossBefore,ItrTime,Time,NumTrajs,Entropy,MinReturn,LossAfter,ExplainedVariance,TotalExecTime,MeanKL,MaxReturn,AveragePolicyStd,Perplexity,AverageReturn
0.0,0.0,-0.0,10.709123849868774,10.709116458892822,20,2.45436,0.0,-0.0,1,10.626328706741333,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.312121868133545,21.026235818862915,20,2.45436,0.0,-0.0,1,10.256523132324219,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.64852499961853,31.683027267456055,20,2.45436,0.0,-0.0,1,10.599758386611938,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.386908054351807,42.07417106628418,20,2.45436,0.0,-0.0,1,10.319027423858643,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.400034666061401,52.482001304626465,20,2.45436,0.0,-0.0,1,10.357392311096191,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.514992713928223,63.00083303451538,20,2.45436,0.0,-0.0,1,10.472555160522461,0.0,0.0,0.827472,11.639,0.0
0.0,0.0,-0.0,10.675066232681274,73.67944121360779,20,2.45436,0.0,-0.0,1,10.613179206848145,0.0,0.0,0.827472,11.639,0.0
