NumTrajs,LossAfter,AveragePolicyStd,ExplainedVariance,Entropy,MeanKL,MinReturn,Time,MaxKL,AverageReturn,LossBefore,StdReturn,MaxReturn,Perplexity,ItrTime,TotalExecTime
20,-0.0148953,0.949513,0.514095473002,2.73374,0.25512,0.0,5.100078582763672,3.12094,955.0,-0.00491232,1010.18562651,4600.0,15.3903,5.100085020065308,5.034013032913208
20,-0.04106,0.94708,0.823404154792,2.72883,0.0326396,0.0,10.60212755203247,1.70231,1430.0,0.00360536,457.274534607,2400.0,15.3149,5.496946573257446,5.450703144073486
20,0.0209268,0.947914,0.776672165257,2.73063,0.0114873,1100.0,15.720223426818848,0.180119,1720.0,0.0256242,688.186021363,3700.0,15.3425,5.108264684677124,5.075646877288818
20,-0.0131363,0.953984,0.738449993354,2.74344,0.0910194,500.0,21.464991807937622,1.84131,3165.0,0.0167261,3473.94228507,15000.0,15.5404,5.739043712615967,5.681934833526611
20,0.00821556,0.958097,0.783774203367,2.7518,0.00734456,0.0,26.8826801776886,0.0468378,8780.0,0.0120767,9125.21780562,21900.0,15.6709,5.411350965499878,5.350776433944702
20,-0.0173141,0.961034,0.755171066083,2.75784,0.0204331,0.0,31.571011304855347,0.368555,5695.0,-0.00701614,7979.81672722,21100.0,15.7658,4.680938720703125,4.650177240371704
20,-0.0244701,0.959393,0.749202968779,2.75433,0.0148719,200.0,36.481972217559814,0.174532,7115.0,-0.0183622,8510.30404862,22300.0,15.7106,4.901649236679077,4.855482339859009
