AverageReturn,MaxReturn,Entropy,MaxKL,Perplexity,AveragePolicyStd,MinReturn,LossAfter,ItrTime,NumTrajs,LossBefore,ExplainedVariance,MeanKL,Time,StdReturn,TotalExecTime
7945.0,13600.0,2.69307,6.92067,14.777,0.930467,3300.0,-0.172163,11.028979063034058,20,-0.00369064,0.396046186072,1.29369,11.028972625732422,3059.48933647,10.921776294708252
14350.0,19300.0,2.68938,0.995089,14.7226,0.928717,5400.0,-0.0525205,11.456644296646118,20,-0.00115264,0.624879909452,0.251693,22.494406938552856,3278.03294675,11.389232397079468
21755.0,22900.0,2.68881,0.277093,14.7141,0.928426,19800.0,-0.0289055,11.446192026138306,20,-0.013286,0.969931294478,0.0313988,33.946316957473755,1021.5062408,11.407641172409058
21600.0,22900.0,2.68216,0.491064,14.6167,0.925323,19300.0,-0.0330672,11.566800355911255,20,-0.017316,0.961594078861,0.0637201,45.516984701156616,1024.20701033,11.51564335823059
21295.0,23100.0,2.67351,1.77055,14.4907,0.921321,19100.0,-0.0230482,11.330409526824951,20,0.00442341,0.952554694485,0.115057,56.857303857803345,1384.72921541,11.29530954360962
21235.0,23100.0,2.67572,1.0652,14.5228,0.922398,11100.0,-0.0553754,11.614978075027466,20,-0.0116829,0.866314502265,0.184284,68.47636222839355,2492.64417838,11.580584049224854
19285.0,21600.0,2.66988,2.55376,14.4382,0.919593,13900.0,-0.0717049,11.481212139129639,20,0.0018188,0.870459133128,0.304068,79.96161580085754,1829.55595706,11.332858324050903
