Entropy,MeanKL,LossBefore,ExplainedVariance,LossAfter,AveragePolicyStd,TotalExecTime,ItrTime,StdReturn,NumTrajs,Time,AverageReturn,MaxReturn,MinReturn,Perplexity,MaxKL
2.4367,0.0,-0.0,1,-0.0,0.82843,4.917027950286865,5.011351585388184,0.0,40,5.011348247528076,0.0,0.0,0.0,11.4353,0.0
2.4367,0.0149355,0.00965529,0.396411409505,-0.0034889,0.82843,4.607367992401123,4.657604932785034,124.899959968,40,9.672836780548096,20.0,800.0,0.0,11.4353,0.241921
2.44153,0.0812578,-0.0120126,0.505862132533,-0.0540791,0.829669,3.860065221786499,3.902508497238159,347.410060303,40,13.579412460327148,92.5,1600.0,0.0,11.4906,0.77913
2.43552,0.258277,-0.0326809,0.643891565199,-0.108674,0.827289,4.808883428573608,4.838385581970215,1586.40907398,40,18.4217529296875,2007.5,5100.0,0.0,11.4218,1.32061
2.41918,1.0378,-0.0354706,0.92059317622,-0.170203,0.820895,3.8741912841796875,3.904376268386841,642.242166165,40,22.33039951324463,6195.0,7400.0,4800.0,11.2367,2.22493
2.40145,0.965305,0.00513386,0.445526896521,-0.0988322,0.813593,3.912071943283081,3.9435174465179443,223.830292856,40,26.27961754798889,330.0,900.0,0.0,11.0392,1.28923
2.40402,0.960043,-0.0516259,0.930380133555,-0.148084,0.814882,3.5697035789489746,3.6146814823150635,671.709572658,40,29.89975380897522,6632.5,7600.0,4700.0,11.0675,1.46311
