LossBefore,MaxReturn,ItrTime,MeanKL,AveragePolicyStd,Time,StdReturn,ExplainedVariance,MaxKL,Entropy,NumTrajs,MinReturn,AverageReturn,TotalExecTime,Perplexity,LossAfter
-0.0,0.0,9.714909553527832,0.0,0.827472,9.71490216255188,0.0,1,0.0,2.45436,20,0.0,0.0,9.654284954071045,11.639,-0.0
-0.0,0.0,10.361843347549438,0.0,0.827472,20.081403017044067,0.0,1,0.0,2.45436,20,0.0,0.0,10.287507057189941,11.639,-0.0
-0.0,0.0,10.45453953742981,0.0,0.827472,30.545101404190063,0.0,1,0.0,2.45436,20,0.0,0.0,10.40191388130188,11.639,-0.0
-0.0,0.0,10.66121506690979,0.0,0.827472,41.20992565155029,0.0,1,0.0,2.45436,20,0.0,0.0,10.617831945419312,11.639,-0.0
-0.0,0.0,10.61128282546997,0.0,0.827472,51.8258581161499,0.0,1,0.0,2.45436,20,0.0,0.0,10.560295581817627,11.639,-0.0
-0.0,0.0,10.579410552978516,0.0,0.827472,62.40953707695007,0.0,1,0.0,2.45436,20,0.0,0.0,10.533391952514648,11.639,-0.0
-0.0,0.0,10.516903162002563,0.0,0.827472,72.9291467666626,0.0,1,0.0,2.45436,20,0.0,0.0,10.463977098464966,11.639,-0.0
