Time,ItrTime,TotalExecTime,MaxReturn,AveragePolicyStd,MinReturn,Entropy,AverageReturn,StdReturn,NumTrajs,Perplexity,LossAfter,ExplainedVariance,MaxKL,LossBefore,MeanKL
6.518082141876221,6.518086194992065,6.446107864379883,800.0,1.0032,0.0,2.84416,40.0,174.355957742,20,17.1872,0.0194882,0.0204086602438,0.176266,0.0383168,0.060416
12.895923137664795,6.373802900314331,6.283444404602051,2700.0,1.02255,0.0,2.88248,410.0,815.414005276,20,17.8585,-0.0335235,0.0488113941003,0.111334,-0.0206016,0.0284246
19.14891004562378,6.250304222106934,6.200253248214722,4100.0,1.0173,0.0,2.87218,1995.0,1182.99408283,20,17.6755,0.000283466,0.219658952741,0.0515861,0.00834578,0.0147168
25.83392906188965,6.671443700790405,6.623345136642456,10900.0,1.01942,800.0,2.87635,4810.0,2554.19263173,20,17.7494,-0.0217095,0.262262725471,0.054946,-0.00735896,0.0220372
33.95275807380676,8.115456819534302,8.02171778678894,14100.0,1.01756,1400.0,2.87267,5835.0,3609.74722107,20,17.6842,-0.0251875,0.292482863116,0.0463387,-0.0172292,0.0100436
46.85088920593262,12.89579701423645,12.826553583145142,14000.0,1.01319,2200.0,2.86406,8515.0,3779.58661761,20,17.5325,-0.0371172,0.383963700978,0.0782115,-0.0293614,0.012424
53.31571936607361,6.4564759731292725,6.4024975299835205,14100.0,1.00582,1500.0,2.84938,8155.0,4042.58271406,20,17.277,-0.0348193,0.380868046443,0.0324752,-0.0292978,0.011407
